,id,translation,transliteration
742,685,Amur-AN,a-mur-AN
743,686,Amur-Aššur,A-mur-A-šùr
744,687,Amur-Aššur,A-mur-A-šur/šùr
745,688,Amur-bāni,a-mur-ba-ni
746,689,Amur-Ea,A-mur-i-a
747,690,Amur-ilī,A-mur-DINGIR
748,691,Amur-il,A-mur-DINGIR
749,692,Amur-Ištar,A-mur-Ištar
751,693,Amur-Ištar,Am-ri-Ištar
752,694,Amur-kala,A-mur-kà-lá
753,695,Amur-lūṣu,A-mur-lu-sú
754,696,Amur-qāti-Ištar,A-mu-ur-qá-tí-Ištar
755,697,Amur-rabussa,a-mur-ra-bu-sa
756,698,Amur-Šamaš,A-mur-{d}UTU
757,699,Amur-šamšī,A-mur-{d}UTU-ši
758,700,Amur-šamši,A-mur-{d}UTU-ši
759,701,Amur-šarrassa,A-mur-ša-ra-sà
760,702,Amur-Suen,A-mur-{d}EN.ZU
761,703,Amura,A-mu-ra-a
762,704,Amura,A-mu-ra
764,705,Amurāya,A-mu-ra
765,706,Amurāya,A-mu-ra-a
766,707,Amuraya,A-mu-ra
767,708,Amuraya,A-mu-ra-a
768,709,Amuri,A-mu-ri
769,710,Amuria,A-mur-i-a
770,711,Amurrum-bāni,{d}MAR.TU-ba-ni
771,712,Amurrum-bāni,MAR.TU-ba-ni
772,713,Amurrum-bāni,A-mu-ur-ba-ni
774,714,Amurrum-ennam,MAR.TU-e-nam
775,715,Amušara,a-mu-ša-ra
776,716,An-ilī,an-í-lì
777,717,Ana-tappa,a-na-ta-pa
778,718,Anah-Aššur,A-na-ah-A-šur
779,719,Anah-ili,a-na-ah-ì-lí
780,720,Anah-ili,a-na-ah-DINGIR
781,721,Anah-ili,a-na-hi-ili5
782,722,Anah-ili,a-na-hi-li
783,723,Anah-ili,a-na-hi-DINGIR
784,724,Anah-ili,a-na-hi-il5
785,725,Anah-ili,{m}a-na-ah-ì-lí
786,726,Anah-ili,a-na-ah-li
787,727,Anah-ili,a-na-ah-il5
788,728,Anah-ili,a-na-ah-DINGIR-ma
789,729,Anah-ili,a-na-ah-ì-lí-ma
790,730,Anah-ili,a-na-ah-ì-li
791,731,Anah-ilī,A-na-ah-DINGIR
792,732,Anah-ilī,A-na-ah-ì-lí
794,733,Anah-ilī,A-na-hi-ili5
796,734,Anah-ilī,A-na-hi-li
797,735,Anah-Ištar,a-na-ah-IŠTAR
798,736,Anaha,A-na-ah-a
799,737,Anahluka,a-na-ah-lu-kà
800,738,Anahluga,a-na-ah-lu-kà
801,739,Anahšu,A-na-ah-šu
802,740,Anakāya,A-na-kà-a
803,741,Anaka,A-na-kà-a
804,742,Anāku-ilumma,A-na-ku-DINGIR-ma
805,743,Anali,A-na-li
806,744,Analia,A-na-li-a
807,745,Anana,a-na-a-na
808,746,Anana,A-na-a-na
809,747,Anana,A-na-na
810,748,Anana,a-na-na
811,749,Anani,A-na-ni
812,750,Anani,A-na-nim
813,751,Anani,A-na-nu-um
814,752,Anani,a-na-nu-um
815,753,Anari,a-na-ri
816,754,Anarila,A-na-ri-la
817,755,Anaš,a-na-áš
819,756,Anaš,<a->na-áš
820,757,Anašumiš,A-na-šu-mì-iš
821,758,Anāya,A-na-a-a
822,759,Andaki,An-da-ki
823,760,Anianum,A-ni-a-nim
824,761,Anila,A-ni-lá
825,762,Animid,a-ni-mì-id
826,763,Aninam,A-ni-nam
827,764,Anini,A-ni-ni
828,765,Aniškibil,A-ni-iš-ki-pè-el
829,766,Aniškibil,A-ni-šu-ki-pá
830,767,Anita,a-ni-ta
832,768,Anita,[a]-ni-ta
833,769,Anitta,A-ni-ta
834,770,Aniwani,A-ni-wa-a-ni
835,771,Anizaba,A-ni-za-pá
836,772,Anizala,A-ni-za-lá
837,773,Anizi,A-ni-zi
838,774,Aniziba,a-ni-zi-ba
839,775,Anna,A-na-áš
840,776,Annanna,A-na-na
841,777,Annanna,A-na-a-na
842,778,Annaya,a-na-a
843,779,Annia,A-ni-a
844,780,Annina,A-ni-na
845,781,Annina,A-ni-na-a
846,782,Anninaya,a-ni-na
847,783,Annīnum,A-ni-nim
848,784,Annu-pī-Ištar,A-nu-pí-Ištar
849,785,Annu-pīša,A-nu-pí-ša
850,786,Annuwa,A-nu-a
852,787,Annuwa,A-nu-wa
853,788,Anšuah,An-šu-a-ah
854,789,Anu-šar-ilī,{d}a-nu-LUGAL.DINGIR.MEŠ
855,790,Anudāya,A-nu-da-a
856,791,Anuguti,a-nu-gu-ti
857,792,Anuka,A-nu-kà
858,793,Anuki,A-nu-ki
859,794,Anula,A-nu-lá
860,795,Anuli,a-nu-li
861,796,Anum-hirbi,a-nu-um-hi-ir-bi
862,797,Anum-iddin,a-nu-i-dí-in
863,798,Anum-ilī,A-nu-um-ì-lí
864,799,Anum-kimtī,a-num-ki-im-tí
865,800,Anum-pīša,a-num-pí-ša
866,801,Anumhirbi,A-nu-um-hi-ir-bi
867,802,Anuniši,A-nu-ni-ší-i
868,803,Anuniši,A-šur-nišu
869,804,Anunu,a-nu-nu
870,805,Anunu,A-nu-nu
871,806,Anunu,A-nu-nu-uš
872,807,Anunua,A-nu-nu-a
873,808,Anunumi,a-nu-nu-mi
874,809,Anunuš,a-nu-nu
875,810,Anupia,A-nu-pí-a
876,811,Anutiba,a-nu-ti-ba
877,812,Apalala,A-pí-a-la
878,813,Apalala,A-pá-lá-lá-a
879,814,Apatanānum,A-ba-ta-na-num
880,815,Apatanānum,A-pa-ta-na-num
881,816,Apatananum,A-ba-ta-na-num
882,817,Apatananum,A-pa-ta-na-num
883,818,Apaziašu,a-pá-zi-a-šu
884,819,Apazu,A-ba-zu
885,820,Apdagi,ap-da-gi
886,821,Apeziahšu,a-pè-zi-ah-šu
887,822,Apeziašu,a-pé-zi-a-šu
888,823,Apeziašu,a-pè-zi-a-šu
889,824,Apiala,A-pí-a-la
890,825,Apiala,A-pá-lá-lá-a
891,826,Apiaškula,a-pí-áš-ku-lá-a
892,827,Apikuni,A-be-ku-ni
893,828,Apikunu,A-pí-ku-nu
894,829,Apil-kēn,a-pì-il5-ke-en6
895,830,Apil-ken,a-pì-il5-ke-en6
896,831,Apila,A-be-i-lá
897,832,Apila,A-pì-lá
898,833,Apili,A-pì-li-i
899,834,Apili,A-pì-ì-lí
900,835,Apiliuman,A-pí-li-ú-ma-an
901,836,Apinara,A-pì-na-ra
902,837,Apirih,a-pí-ri-ih
903,838,Apirzuš,A-pì-ir-ba-uš
904,839,Apiša,A-pì-ša-a
905,840,Apisamutum,A-pì-sá-mu-tim
906,841,Apišawari,A-pì-ša-wa-ri
907,842,Apituri,A-pì-tù-ri
908,843,Apiziahšu,A-be-zi-ah-šu
909,844,Apiziašu,A-pì-zi-a-šu
910,845,Apizura,A-be-zu-ra
911,846,Āpšum,āp-šum
912,847,Aptuata,Áp-du-a-ta
913,848,Apuna,A-pu-na
914,849,Apuzia,A-pu-zi-a
915,850,Arabar,a-ra-bar
916,851,Arala,A-ra-lá
917,852,Arama,A-ra-ma
918,853,Aramuwa,A-ra-mu-wa
919,854,Aranabšu,A-ra-na-áp-šu
920,855,Arara,A-ra-ra
921,856,Araraha,A-ra-ra-ha
922,857,Arašihari,a-ra-ši-ha-ri
923,858,Arašihatal,A-ra-ší-ha-tal
924,859,Araših-adal,A-ra-ší-ha-tal
925,860,Arašu,A-ra-šu
926,861,Aratia,A-ra-tí-a
927,862,Arawa,a-lá-wa
928,863,Arawan,a-ra-wa-an
929,864,Arawarhamena,a-ra-wa-ar-ha-[me-na]
931,865,Arawarhamena,a-ra-wa-ah-ha-me-na
932,866,Arawarhamina,A-ra-wa-ar-ha-me-na
933,867,Arawarhamina,A-ra-wa-ah-ha-me-na
934,868,Arawarhamina,A-ra-wa-ar-hu-mì-na
935,869,Arawarhamina,a-ra-wa-ar-hu-me-na
936,870,Arawarhumena,A-ra-wa-ar-ha-me-na
937,871,Arawarhumena,A-ra-wa-ah-ha-me-na
938,872,Arawarhumena,A-ra-wa-ar-hu-mì-na
939,873,Arawarhumena,a-ra-wa-ar-hu-me-na
940,874,Arawarhina,A-ra-wa-ar-hi-na
941,875,Arawarhina,A-ru-wu-ur-h[i-na]
942,876,Arawarhina,a-ra-wu-ur-h[i-na]
943,877,Arawarhina,a-ra-wa-ar-hi-na
944,878,Arawarhina,a-ra-wa-ar-hi-a
945,879,Arawaš,a-ra-wa-áš
946,880,Arawi,a-ra-wi-i
947,881,Arawi,A-ra-wi
948,882,Arawi,A-ra-wi-i
949,883,Arawurhina,a-ra-wu-ur-h[i-na]
950,884,Arhanuman,[ar-]ha-nu-ma-an
951,885,Ari-šarri,a-ri-ša-ri
952,886,Aria,A-ri-a
953,887,Aribtua,a-ri-ib-tù-a
954,888,Aridu,A-ri-du
955,889,Arini,a-ri-ni
956,890,Arkalia,Ar-kà-li-a
957,891,Arkalia,Ar-ku-li-a
958,892,Arkalia,ar-ku-li-a
959,893,Arkalia,ar-kà-li-a
960,894,Arkat-awassu,Ar-kà-at-a-wa-sú
961,895,Arkili,ar-ki-li
962,896,Arkuatal,Ar-ku-a-tal
963,897,Arkulia,ar-ku-li-a
964,898,Armili,Ar-me-li
965,899,Arna,Ar-na
966,900,Arnahšu,Ar-na-ah-šu
967,901,Arnuid,ar-nu-id
968,902,Arnuman,Ar-nu-ma-an
969,903,Arnuman,ar-nu-ma[-an]
970,904,Arnuwašu,ar-nu-a-šu
971,905,Arpuwahšušar,Ar-pu-wa-ah-šu-šar
972,906,Arpuwahšušar,ar-pu-a-ah-šu-šar
974,907,Arpuwahšušar,ar-pu-wa-ah-šu-šar
975,908,Aršana,ar-ša-na
976,909,Arši-ah,ar-ší-ah
977,910,Aršula,ar-šu-lá
978,911,Arta,Ar-ta
979,912,Artama,Ar-ta-ma
980,913,Artaya,ar-ta
981,914,Aruar,A-ru-a-ar
982,915,Arunahšu,a-ru-na-ah-šu
983,916,Aruru,A-ru-ru
984,917,Aruruba,A-ru-ru-pá-áš
985,918,Aruruba,a-ru-ru-ba
986,919,Aruruba,a-ru-<big_gap>
987,920,Aruruba,a-ru-[ru-ba-áš]
988,921,Arurubaš,A-ru-ru-pá-áš
989,922,Arurubaš,a-ru-ru-ba
990,923,Arurubaš,a-ru-<big_gap>
991,924,Arurubaš,a-ru-[ru-ba-áš]
992,925,Aruwa,A-ru-a
993,926,Aruwahšu,A-ru-wa-ah-šu
994,927,Arwanahšu,Ar-wa-na-ah-šu
995,928,Arwium,Ar-wi-um
996,929,Arzanahšu,Ar-za-na-ah-šu
997,930,Arzanahšu,Ar-zi-na-ah-šu
998,931,Arzanahšu,ar-za-na-ah-šu
999,932,Arzanahšu,[a]r-za-na-ah-šu
1000,933,Arzanahšu,ar-za-na-ah!-šu!
1001,934,Arzia,Ar-zi-a
1002,935,Arziamur,Ar-⌈zi⌉-a-mur
1003,936,Arzinahšu,ar-zi-na-ah-š[u]
1004,937,Asa,A-sá-a
1005,938,Ašalka,a-ší-il-kà
1006,939,Ašalnuba,aš-al-nu-ba
1007,940,Asania,A-sà-ni-a
1008,941,Asānum,A-sà-num
1009,942,Asanum,A-sà-num
1010,943,Ašaredi,a-ša-re-dim
1011,944,Ašaredum,a-ša-re-dim
1012,945,Asasa,A-sá-sá
1013,946,Ašaša,A-ša-ša
1014,947,Asasu,a-sa-su
1015,948,Ašataruwe,a-ša-ta-ru-we
1016,949,Ašdu,Áš-du
1017,950,Ašhaharna,aš-ha-har-na
1018,951,Ašhani,Áš-ha-a-ni
1019,952,Ašhi,Áš-hi-i
1020,953,Ašhuba,aš-hu-ba
1021,954,Asia,A-sí-a
1022,955,Asia,A-sí-i-a
1023,956,Ašiasi,a-ši-a-si
1024,957,Ašiazi,A-ší-a-zi
1025,958,Ašiad,A-ší-a-at
1026,959,Ašiad,A-ší-it
1027,960,Ašiad,A-ší-e-it
1028,961,Ašiad,a-ší-id
1029,962,Ašiad,a-še-ed
1030,963,Ašiad,a-šé-ed
1031,964,Ašiad,a-šé-et
1032,965,Ašiad,{m}a-ší-e-et
1033,966,Ašiad,a-ší-i-id
1034,967,Ašiad,a-ší-a-at
1035,968,Ašiad,a-ší-et
1036,969,Ašiad,a-ší-e-et
1037,970,Ašiad,a-ší-it
1038,971,Ašiad,a-ší-at
1039,972,Ašiad,a-še-a-ad
1040,973,Ašiad,a-šé-a-ad
1041,974,Ašiad,a-šé-e-et
1044,975,Ašiad,a-ší[-et]
1046,976,Ašiad,a-ší-i-it
1048,977,Ašiet,A-ší-a-at
1049,978,Ašiet,A-ší-it
1050,979,Ašiet,A-ší-e-it
1051,980,Ašiet,a-ší-id
1052,981,Ašiet,a-še-ed
1053,982,Ašiet,a-šé-ed
1054,983,Ašiet,a-šé-et
1055,984,Ašiet,{m}a-ší-e-et
1056,985,Ašiet,a-ší-i-id
1057,986,Ašiet,a-ší-a-at
1058,987,Ašiet,a-ší-et
1059,988,Ašiet,a-ší-e-et
1060,989,Ašiet,a-ší-it
1061,990,Ašiet,a-ší-at
1062,991,Ašiet,a-še-a-ad
1063,992,Ašiet,a-šé-a-ad
1064,993,Ašiet,a-šé-e-et
1067,994,Ašiet,a-ší[-et]
1069,995,Ašiet,a-ší-i-it
1071,996,Ašid,A-ší-a-at
1072,997,Ašid,A-ší-it
1073,998,Ašid,A-ší-e-it
1074,999,Ašid,a-ší-id
1075,1000,Ašid,a-še-ed
1076,1001,Ašid,a-šé-ed
1077,1002,Ašid,a-šé-et
1078,1003,Ašid,{m}a-ší-e-et
1079,1004,Ašid,a-ší-i-id
1080,1005,Ašid,a-ší-a-at
1081,1006,Ašid,a-ší-et
1082,1007,Ašid,a-ší-e-et
1083,1008,Ašid,a-ší-it
1084,1009,Ašid,a-ší-at
1085,1010,Ašid,a-še-a-ad
1086,1011,Ašid,a-šé-a-ad
1087,1012,Ašid,a-šé-e-et
1090,1013,Ašid,a-ší[-et]
1092,1014,Ašid,a-ší-i-it
1094,1015,Ašika,a-ší-il-kà
1095,1016,Ašika,a-ší-il5-kà
1096,1017,Ašika,a-ša-al-kà
1097,1018,Ašilka,a-ší-il-ka
1098,1019,Ašilka,a-ší-il-kà
1099,1020,Ašilka,a-ší-il5-kà
1100,1021,Ašilka,a-ša-al-kà
1101,1022,Ašilka,A-ší-il5-kà
1103,1023,Ašilka,[a-ší]-il5-kà
1104,1024,Ašimnilka,A-ší-im-ni-el-kà
1105,1025,Asīrum,a-sí-ru-um
1106,1026,Asirum,a-sí-ru-um
1107,1027,Aškanašu,Áš-kà-na-šu
1108,1028,Aškunanika,Áš-ku-na-ni-kà
1109,1029,Aškunašu,Iš-ku-na-šu
1110,1030,Asqūdia,Ás-qú-dí-a
1111,1031,Ašqudim,Ás-qú-dim
1112,1032,Ašqudim,Ás-qú-dum
1114,1033,Ašqudim,Ás-qú-ud
1115,1034,Asqūdum,Ás-qú-dum
1116,1035,Asqūdum,Ás-qú-dim
1117,1036,Asqūdum,Ás-qú-ud
1118,1037,Asqudum,Ás-qú-dum
1119,1038,Asqudum,Ás-qú-dim
1120,1039,Asqudum,Ás-qú-ud
1121,1040,Aššur-{d}UTU-ši,a-šùr-{d}UTU
1122,1041,Aššur-{d}UTU-ši,A-šùr-{d}UTU-ši
1124,1042,Aššur-{d}UTU-ši,a-šùr-{d}UTU-ši
1125,1043,Aššur-<gap>,A-šur-<gap>
1126,1044,Aššur-<gap>,A-šùr-<gap>
1127,1045,Aššur-asû,A-šùr-a-zu
1128,1046,Aššur-balāṭ,A-šùr-ba-lá-aṭ
1129,1047,Aššur-bāni,A-šùr-ba-ni
1130,1048,Aššur-bāštī,a-šùr-ba-áš-tí
1131,1049,Aššur-bašti,a-šùr-ba-áš-tí
1132,1050,Aššur-BE-<big_gap>,A-šur-be-<big_gap>
1133,1051,Aššur-bel-awatim,A-šùr-be-el-a-wa-tim
1135,1052,Aššur-bel-awatim,A-šùr-be-lá-wa-tim
1136,1053,Aššur-bēl-awātim,A-šùr-be-el-a-wa-tim
1137,1054,Aššur-bēl-awātim,A-šùr-be-lá-wa-tim
1138,1055,Aššur-bēl-lamassī,a-šùr-be-lá-ma-sí
1139,1056,Aššur-bēl-lamassim,a-šùr-be-lá-ma-sí
1141,1057,Ašurbelamasi,a-šùr-be-lá-ma-sí
1142,1058,Aššur-bēl-malkim,A-šur-be-el-ma-al-ki-im
1143,1059,Aššur-bēl-mātim,A-šur-be-el-KUR
1144,1060,Aššur-bēl-šadu'e,A-šùr-bé-el-SA.TU-e
1145,1061,Aššur-bel-šadue,A-šùr-bé-el-SA.TU-e
1146,1062,Aššur-bēl-šīmātim,A-šùr-be-el-ší-ma-tim
1147,1063,Aššur-bēlī,A-šur-be-li
1148,1064,Aššur-damiq,A-šur-dá-mì-iq
1149,1065,Aššur-dan,A-šùr-dan
1151,1066,Aššur-dan,A-šùr-da-an
1152,1067,Aššur-dan,A-šùr-dan-ni
1153,1068,Aššur-dan,A-šùr-da-ni
1154,1069,Aššur-dān,A-šùr-dan
1155,1070,Aššur-dān,A-šùr-da-an
1156,1071,Aššur-dān,A-šùr-dan-ni
1157,1072,Aššur-dān,A-šùr-da-ni
1158,1073,Aššur-dānni,A-šùr-dan
1159,1074,Aššur-dānni,A-šùr-da-an
1160,1075,Aššur-dānni,A-šùr-dan-ni
1161,1076,Aššur-dānni,A-šùr-da-ni
1162,1077,Aššur-daya,a-šur-da-a
1163,1078,Aššur-DÙG,A-šùr-DU10
1164,1079,Aššur-DÙG,A-šùr-DÙG
1165,1080,Aššur-DÙG,a-šùr-DÙG
1167,1081,Aššur-dugul,a-šur-du-gul
1168,1082,Aššur-dūr-ilī,A-šùr-du-ri-ni
1169,1083,Aššur-dūrī,A-šùr-du-ri
1170,1084,Aššur-duri,A-šùr-du-ri
1171,1085,Aššur-ē-abāš,{d}a-šùr-e-a-ba-áš
1172,1086,Aššur-e-ašar,a-šur-e-a-šar
1173,1087,Aššur-ellitī,a-šùr-e-li-tí
1174,1088,Aššur-emūqī,A-šùr-e-mu-qí
1175,1089,Aššur-ennam,A-šùr-e-nam
1176,1090,Aššur-ennam,a-šùr-e-na
1177,1091,Aššur-enna,A-šùr-e-nam
1178,1092,Aššur-enna,a-šùr-e-na
1179,1093,Aššur-gašer,a-šur-ga-šé-er
1180,1094,Aššur-gimlī,A-šùr-gi5-im-li
1181,1095,Aššur-hussanni,A-šùr-hu-sà-ni
1182,1096,Aššur-iddin,A-šùr-i-dí-in
1184,1097,Aššur-iddin,a-šùr-i-dí-in
1185,1098,Aššur-iddin,a-šur-i-dí-in
1186,1099,Aššur-iddin,a-šùr-i-dí-in-ma
1187,1100,Aššur-iddinam,A-šùr-i-dí-nam
1188,1101,Aššur-īde,A-šùr-i-dí-e
1189,1102,Aššur-īde,a-šùr-i-de8-e
1190,1103,Aššur-idi,A-šùr-i-dí
1191,1104,Aššur-idi,a-šùr-i-dí
1192,1105,Aššur-idi,[a-šùr-i-]dí
1194,1106,Aššur-idi,a-šùr-i-dì
1195,1107,Aššur-idī,A-šur-i-dí
1196,1108,Aššur-idī,a-šur-i-dí
1197,1109,Aššur-idī,a-šùr-i-dí
1198,1110,Aššur-idī,{d}a-šur-i-dí
1199,1111,Aššur-idī,{d}a-šùr-i-dí
1200,1112,Aššur-idī,a-šùr-i-dì
1201,1113,Aššur-idī,{d}a-šur-i-dí-ma
1202,1114,Aššur-idī,{d}a-šùr-i-dí-ma
1203,1115,Aššur-idī,a-šur-i-dí-ma
1204,1116,Aššur-idī,a-šùr-i-dí-ma
1205,1117,Aššur-idī,a-šùr-i-dì-ma
1206,1118,Aššur-idī,{m}a-šur-i-dì
1207,1119,Aššur-idī,a-šur-i-dì
1208,1120,Aššur-ilātī,A-šùr-i-lá-tí
1209,1121,Aššur-ilātī,a-šur-i-lá-tí
1210,1122,Aššur-ilī,A-šùr-DINGIR
1211,1123,Aššur-ilī,a-šur-í-lì
1212,1124,Aššur-ilī,a-šur-AN
1213,1125,Aššur-ilī,a-šur-DINGIR
1214,1126,Aššur-ilī,a-šùr-DINGIR-ma
1215,1127,Aššur-ilī,a-šu-ra-an
1216,1128,Aššur-ilu,A-šùr-DINGIR
1217,1129,Aššur-ilu,a-šur-í-lì
1218,1130,Aššur-ilu,a-šur-AN
1219,1131,Aššur-ilu,a-šur-DINGIR
1220,1132,Aššur-ilu,a-šùr-DINGIR-ma
1221,1133,Aššur-ilu,a-šu-ra-an
1222,1134,Aššur-ilum,A-šùr-DINGIR
1223,1135,Aššur-ilum,a-šur-í-lì
1224,1136,Aššur-ilum,a-šur-AN
1225,1137,Aššur-ilum,a-šur-DINGIR
1226,1138,Aššur-ilum,a-šùr-DINGIR-ma
1227,1139,Aššur-ilum,a-šu-ra-an
1228,1140,Aššur-ilussu,a-šur-il-us-su
1229,1141,Aššur-imiti,A-šur-i-mì-tí
1230,1142,Aššur-imiti,A-šùr-i-mì-tí
1232,1143,Aššur-imiti,A-šùr-mì-tí
1233,1144,Aššur-imiti,a-šur-i-mì-tí
1234,1145,Aššur-imittī,A-šùr-i-mì-tí
1235,1146,Aššur-imittī,A-šùr-mì-tí
1236,1147,Aššur-imittī,a-šur-i-mì-tí
1237,1148,Aššur-imitti,A-šùr-i-mì-tí
1238,1149,Aššur-imitti,A-šùr-mì-tí
1239,1150,Aššur-imitti,a-šur-i-mì-tí
1240,1151,Aššur-imittī,a-šùr-i-mì-tí
1241,1152,Aššur-imittī,{d}a-šùr-i-mì-tí
1242,1153,Aššur-imittī,a-šùr-mì-tí
1243,1154,Aššur-imittī,a-šur-mì-tí
1244,1155,Aššur-imittī,a-šur-i-mì-tì
1245,1156,Aššur-imittī,a-šùr-i-mì-ti
1246,1157,Aššur-imittī,a-šu-im-mì-tí
1247,1158,Aššur-imittī,{m}a-šùr-i-mì-tí
1248,1159,Aššur-imittī,{m}a-šur-i-mì-tí
1249,1160,Aššur-imittī,a-šùr-i-mì-tí-i
1250,1161,Aššur-imittī,a-šùr-im-mì-tí
1251,1162,Aššur-imittī,a-šur-i-mì-ti
1252,1163,Aššur-imittī,a-šur-ì-mì-tí
1253,1164,Aššur-imittī,a-šur-i-mi-ti
1254,1165,Aššur-imittī,{d}a-šur-i-mì-tí
1255,1166,Aššur-imittī,{d}a-šùr-i-mì-ti
1256,1167,Aššur-imittī,a-šur-i-mì-tí-ma
1257,1168,Aššur-imittī,a-šùr-mì-tí-ma
1258,1169,Aššur-imittī,a-šur-i-mì-ti-ma
1259,1170,Aššur-imittī,a-šùr-i-mi-ti
1260,1171,Aššur-imittī,a-šùr-mì-ti
1261,1172,Aššur-imittī,a-šur-mì-tì
1262,1173,Aššur-inarašu,A-šùr-i-na-ra-šu
1263,1174,Aššur-ištikal,A-šùr-iš-tí-kál
1264,1175,Aššur-KA.MU-šu,A-šur-KA.MU-šu
1265,1176,Aššur-karwa,A-šùr-qar-wa
1266,1177,Aššur-kāšid,A-šur-ka-ši-id
1267,1178,Aššur-kašid,A-šur-ka-ši-id
1268,1179,Aššur-kēnam-īde,A-šur-ke-nam-i-dí
1269,1180,Aššur-kēnam-rām,A-šur-ke-na-ra-am
1270,1181,Aššur-kēnam-rām,A-šur-ke-nàm-ra-am
1271,1182,Aššur-kēnum,A-šùr-ki-nim
1272,1183,Aššur-ki-<big_gap>,A-šur-ki-<big_gap>
1273,1184,Aššur-kī-abia,a-šur-ki-a-bi-a
1274,1185,Aššur-kibrī,A-šùr-ki-ib-ri
1275,1186,Aššur-KUR,A-šur-KUR
1276,1187,Aššur-lalšu,A-šùr-lál-šu
1277,1188,Aššur-lamašša,A-šùr-lá-ma-ša
1278,1189,Aššur-lamassī,A-šùr-lá-ma-sí
1279,1190,Aššur-lamassi,A-šùr-lá-ma-sí
1280,1191,Ašurlamasi,A-šùr-lá-ma-sí
1281,1192,Aššur-libbi,A-šùr-li-bi-i
1282,1193,Aššur-liṭṭul,a-šur-li-ṭù-ul
1283,1194,Aššur-malik,A-šùr-ma-lik
1284,1195,Aššur-mālik,a-šùr-ma-lik
1285,1196,Aššur-malkī,a-šur-ma-al-ki
1286,1197,Aššur-massu'ī,A-šur-ma-sú-i
1287,1198,Aššur-miti,A-šur-mì-tí
1288,1199,Aššur-miti,a-šùr-mì-tí
1289,1200,Aššur-miti,a-šur-mì-tí
1290,1201,Aššur-muballiṭ,a-šur-mu-ba-li-iṭ
1291,1202,Aššur-mudammiq,A-šùr-mu-da-mì-iq
1292,1203,Aššur-mušakšid,a-šur-muš-ak-ší-id
1293,1204,Aššur-mušalli,a-šùr-mu-ša-lim
1294,1205,Aššur-mušalli,a-šur-mu-ša-lim
1295,1206,Aššur-mušalli,a-šur-mu-ba-lim
1296,1207,Aššur-mušalli,{m}a-šùr-mu-ša-lim
1297,1208,Aššur-mušallim,a-šùr-mu-ša-lim
1298,1209,Aššur-mušallim,a-šur-mu-ša-lim
1299,1210,Aššur-mušallim,a-šur-mu-ba-lim
1300,1211,Aššur-mušallim,{m}a-šùr-mu-ša-lim
1301,1212,Aššur-mutabbil,A-šùr-mu-ta-bi-il5
1302,1213,Aššur-mutabbil,A-šùr-mu-ta-bil
1303,1214,Aššur-mutabbil,A-šùr-mu-ta-bíl
1304,1215,Aššur-mutabil,A-šùr-mu-ta-bi-il5
1305,1216,Aššur-mutabil,A-šùr-mu-ta-bil
1306,1217,Aššur-mutabil,A-šùr-mu-ta-bíl
1307,1218,Aššur-mutappil,A-šùr-mu-ta-bi-il5
1308,1219,Aššur-mutappil,A-šùr-mu-ta-bil
1309,1220,Aššur-mutappil,A-šùr-mu-ta-bíl
1310,1221,Aššur-muttabbil,A-šùr-mu-ta-bi-il5
1311,1222,Aššur-muttabbil,A-šùr-mu-ta-bil
1312,1223,Aššur-muttabbil,A-šùr-mu-ta-bíl
1313,1224,Aššur-na-<gap>,A-šur-na-<gap>
1314,1225,Aššur-nādā,{d}A-šùr-na-da
1315,1226,Aššur-nādā,a-šur-na-da
1316,1227,Aššur-nādā,[a-š]ur-na-da
1317,1228,Aššur-nada,{d}A-šùr-na-da
1318,1229,Aššur-nada,a-šur-na-da
1319,1230,Aššur-nada,[a-š]ur-na-da
1320,1231,Aššur-nāru,A-šùr-ID
1321,1232,Aššur-nāṣir,A-šùr-na-ṣí-ir
1322,1233,Aššur-naṣir,A-šùr-na-ṣí-ir
1323,1234,Aššur-nēmedī,A-šùr-né-me-dí
1324,1235,Aššur-nēmedī,A-šur-né-me-dí
1325,1236,Aššur-nemedi,A-šùr-né-me-dí
1326,1237,Aššur-nemedi,A-šur-né-me-dí
1327,1238,Aššur-nimrī,A-šùr-ni-im-ri
1328,1239,Aššur-nimrī,A-šùr-nim-ri
1329,1240,Aššur-nimrī,A-šùr-ni-wi-ri
1330,1241,Aššur-nimri,A-šùr-ni-im-ri
1331,1242,Aššur-nimri,A-šùr-nim-ri
1332,1243,Aššur-nimri,A-šùr-ni-wi-ri
1333,1244,Aššur-nīšu,A-šur-ni-šu
1334,1245,Aššur-nišu,A-šur-ni-šu
1335,1246,Aššur-pālil,A-šur-IGI.DU
1336,1247,Aššur-pazi,a-šur-PA.ZI
1337,1248,Aššur-pī-nārātim,A-šur-pì-na-ra-tim
1338,1249,Aššur-pilah,A-šùr-pí-lá-ah
1339,1250,Aššur-pilah,A-šùr-pì-lá-ah
1340,1251,Aššur-qābiā,A-šùr-qá-bi4-a
1341,1252,Aššur-qadika,A-šùr-qá-dí-kà
1342,1253,Aššur-rabi,A-šùr-GAL
1343,1254,Aššur-rabi,A-šùr-ra-bi
1346,1255,Aššur-re’i,A-šùr-re-i
1347,1256,Aššur-re’i,A-šùr-SIPA
1349,1257,Aššur-rē’ī,A-šùr-re-i
1350,1258,Aššur-rē’ī,A-šùr-SIPA
1351,1259,Aššur-rē'ī,A-šùr-re-i
1352,1260,Aššur-rē'ī,A-šùr-SIPA
