Unnamed: 0,source_id,row_index,segment_idx,akk,eng
737,,737,0,a-bu-a MAŠKIM ù tám-kà-ru ú-ṣú-ur-ša-a-šur DUMU a-šur-ma-lik iṣ-bu-tù-ni-a-tí-ma a-na É ú-ṣú-ur-ša-a-šur ú-šé-ri-bu-ni-a-tí-ma ma-ṣa-ar-tí ú-ṣú-ur-ša-a-šur tám-kà-ru-šu i-na ma-aḫ-ri-ni ip-té-ú-ma ṭup-pì-šu ḫa-ru-mu-tim ú-šé-ṣí-ú-ni-ma i-na li-bi₄ ṭup-pì-šu ṭup-pá-am ḫa-ar-ma-am ša 6 GÚ AN.NA ku-nu-ki ša a-lim{ki} ú 45 TÚG ku-ta-ni ša-lim-a-šur a-na a-šur-i-dí DUMU sá-da-a i-da-an-ma 1 GÚ KÙ.BABBAR ṣa-ru-pá-am a-šur-i-dí a-na ša-lim-a-šur i-ša-qal šu-ma a-šur-i-dí DUMU sá-da-a lá-šu AN.NA ù TÚG ṣú-ba-tí a-na ša ki-ma a-šur-i-dí ša-lim-a-šur i-da-an ṭup-pu-um ḫa-ar-mu-um ša ḫu-bu-ul a-šur-i-dí i-na É ú-ṣú-ur-ša-a-šur DUMU a-šur-ma-lik i-na li-bi₄ ṭup-pì-šu e-li-a-ma ù a-na a-šur-ma-lik DUMU a-lá-ḫi-im ip-qí-du-šu a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in ,"Abuwa, the attorney, and the customers of Uṣur-ša-Aššur son of Aššur-malik seized us and led us into Uṣur-ša-Aššur's house, and his customers opened Uṣur-ša-Aššur's strong room with us as witnesses, took out his certified tablets, and (selected) from his tablets one certified tablet stating that Šalim-Aššur shall give 6 talents of tin sealed in the City and 45 -textiles to Aššur-idī son of Sadaya, and that Aššur-idī shall pay 1 talent of refined silver to Šalim-Aššur; if Aššur-idī son of Sadaya should be absent, Šalim-Aššur shall give the tin and the textiles to Aššur-idī's representatives. This certified tablet concerning Aššur-idī's debt appeared in the house of Uṣur-ša-Aššur son of Aššur-malik among his tablets, and thereafter they entrusted it to Aššur-malik son of Ali-ahum. § The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. "
738,,738,0,IGI a-ta-ta DUMU šu-ku-bi₄-im IGI šu-a-šur DUMU id-n,"Witnessed by Atata son of Šu-Kūbum, by Šu-Aššur son of Iddin-Aššur;"
739,,739,0,(4 broken lines) <gap> an-ma-ma tí-ir-tí i-sú-ri-ik a-na ṣé-ri-a i-li-kam-ma <gap> ší-ri-e a-ḫi-šu <gap> a-na ṣé-ri-a <gap> KÙ.BABBAR i-na <gap> a-bi-kà al-qé <gap> 1 GÚ ù ma <gap>-ma <gap> na na <gap>-ul <gap>-kà ú ša ki-ma <gap> a-lim{ki} i ta-<gap> e-ru-ub-ma ṭup-pé ša a-bi-kà lu-lá-mì-id-kà-ma lu i-na a-lim{ki} KÙ.BABBAR lu ta-ad-mì-qá-tim lu ḫu-bu-ul a-bi-kà KÙ.BABBAR ma-sà-am ú-ša-qí-il₅ um-ma šu-ut-ma mì-nam we-dam i-a-tí tù-la-ma-da-ni a-ḫu-ú-a lá-šu-ú šu-ma-ba KÙ.BABBAR tù-ša-qí-il₅ KÙ.BABBAR-áp-kà ni-ta-pá-al ,"<gap> Issu-arik's instructions arrived to me, and <gap> let me inform you of your father's tablet and either in the City, whether silver from free loans or from the debt of your father, I had washed silver paid. He said: Why do you inform me alone? My brothers are not present. If you have had the silver paid then we shall balance your own silver."" "
740,,740,0,IGI a-mur-{d}UTU IGI na-áb-sú-in DUMU {d}AB-ba-ni IGI i-ku-pí-a-šùr DUMU šu-IŠTAR ,"Witnessed by Amur-Šamaš, witnessed by Nab-Suen son of Illil-bāni, witnessed by Ikuppi-Aššur son of Šu-Ištar."
741,,741,0,<gap> ma-na 2 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er ì-lí-a-lim šu-IŠTAR i-šu ,<gap> minas and 2 shekels of refined silver Ilī-ālum owes to Šu-Ištar. 
742,,742,0,IGI ì-lí-dan DUMU id-na-a-šur IGI i-ku-pí-a-šur DUMU PUZUR₄-iš₈-tár IGI šu-ku-bi-im ,"Witnessed by Ilī-dān, son of Iddin-Aššur, by Ikūn-pī-Aššur, son of Puzur-Ištar, and by Šu-Kūbum."
743,,743,0,šál-ma-a-šur ù a-mur-IŠTAR iṣ-bu-tù-ni-a-tí-ma um-ma a-mur-IŠTAR-ma a-na šál-ma-a-šùr-ma DUMU me-tim a-na-ku 3 ma-na KÙ.BABBAR 3 a-tù-nu a-na a-bi₄-a ḫa-bu-lá-tù-nu ṭup-pá-ak-nu ḫa-ar-ma-am ša ḫu-bu-li-ku-nu a-bi₄ e-zi-ba-am KÙ.BABBAR šu-qú-ul ú-lá šu-ma ša-ba-e tí-šu ṭup-pá-am <gap> ú-ra <gap> ṭup-pá-kà lá-du-uk um-ma šál-ma-a-šur-ma ke-na 3 né-nu KÙ.BABBAR ni-ḫi-bi₄-il₅ a-ni-nam a-ṣé-er a-šur-ma-lik ù šál-ma-a-šur ša ki-ma i-a-tí KÙ.BABBAR ú-šé-bi₄-il₅-ma a-na ša ki-ma a-bi₄-kà KÙ.BABBAR iš-qú-lu ù iš-tù KÙ.BABBAR iš-qú-lu-ni iš-tí a-bi₄-kà a-na-me-er ,"Šalim-Aššur and Amur-Ištar seized us, and Amur-Ištar said to Šalim-Aššur: I appear as heir. You three owe 3 minas of silver to my father. My father left me your certified tablet concerning your debt. Pay the silver. Or, if you have a quittance <gap> a tablet <gap> so I can invalidate your tablet."" Šalim-Aššur answered: ""Yes, we three became indebted for the silver. I sent Anninum to Aššur-malik and Šalim-Aššur, my representatives, with the silver, and they paid the silver to your father's representatives. Also, after they paid the silver, I met with your father."" "
744,,744,0,IGI e-dí-na-a IGI ṣí-lá-{d}IM ,"Witnessed by Eddinaya, by Ṣill-Adad."
745,,745,0,IGI šál-maḫ IGI a-zu-na-a IGI DU₁₀-ṣí-li-a-šur ,"Witnessed by Šalim-ahum, by Azunaya, by Ṭāb-ṣill-Aššur."
746,,746,0,a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it i-dí-ni-a-tí-ma ṭup-pá-am IGI GÍR ša a-šur ša ší-bu-tí-ni ni-di-in ḫa-ra-ni a kà-ni-iš mì-in tù-kà-lá-ni," § The Durhumit colony gave us for these proceedings, and we gave a tablet with our testimony before Aššur's dagger. ""Had my journey gone to Kanesh, would you then hold me back?"""""
747,,747,0,IGI be-lá-nim,Witnessed by Bēlānum.
748,,748,0,1 GÚ 6.5 ma-na URUDU SIG₅ ší-im KÙ.BABBAR-áp-šu ša ili₅-ba-ni ša a-na i-dí-a-šùr DUMU dan-a-šùr mì-iš-li-šu en-um-a-šùr iš-qú-lu URUDU ì-lí-ba-ni ša-bu a-na en-um-a-šùr ì-lí-ba-ni ú-lá i-tù-a-ar IGI en-na-nim DUMU <gap> ,"As to the 1 talent 6.5 minas of good copper, the price of his silver, belonging to Ilī-bāni, of which Ennam-Aššur paid half to Iddin-Aššur son of Dan-Aššur - Ilī-bāni has been paid the copper in full. Ilī-bāni must not raise claim against Ennam-Aššur. "
749,,749,0,IGI ni-mar-IŠTAR IGI en-um-a-šùr ,"Witnessed by Nimar-Ištar, by Ennam-Aššur;"
750,,750,0,a-šùr-na-da DUMU šu-{d}EN.LÍL tap-pá-i-ni a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in," Aššur-nādā son of Šu-Illil is our (absent) partner. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger."""
751,,751,0,en-um-a-šur a-na en-na-sú-in lu ta-ad-mì-iq-tám i-dí-in lu ṭup-pu-um ḫa-ar-mu-um lu ta-aḫ-sí-is-tum ša ḫu-bu-ul en-na-sú-in DUMU i-dí-a-bi-im ú-šé-li-am IGI lú-zi-na IGI DU₁₀-ṣí-lá-a-šur IGI a-<gap>-i IGI be-lá-nim DUMU šu-a-šur me-er-ú en-um-a-šur i-šé-e-ú-šu i-na-sú-in a-na a-lá-ḫi-im ù me-er-e en-um-a-šùr a-na ma-mì šu-um-šu lá i-tù-wa-ar ITU.KAM ma-ḫu-ur-ì-lí li-mu-um ša qá-tí en-na-sú-in DUMU šu-a-šur ,"What free loan Ennam-Aššur has given to Enna-Suen, or any certified tablet or memorandum concerning the debt of Enna-Suen s. of Iddin-abum that he has produced - Ennam-Aššur's sons will sue him. Enna-Suen will not raise claim against Ali-ahum or Ennam-Aššur's sons for anything at all. Month Mahhur-ilī, eponymy after that of Enna-Suen s. of Šu-Aššur. "
752,,752,0,IGI {d}EN.LÍL-ba-ni DUMU iš-ma-a-šur IGI DU₁₀-ṣí-lá-a-šur DUMU a-šur-ba-ni,"Witnessed by Illil-bāni son of Išīm-Aššur, by Ṭāb-ṣill-Aššur son of Aššur-bāni."
753,,753,0,ša 24 ma-na KÙ.BABBAR i-dí-a-bu-um a-na a-šur-be-el-a-wa-tim ḫa-bu-lu šu-ku-bu-um me-ra-šu É-tí ša šál-ma-a-šur wa-áš-bu ik-nu-uk-ma am-tám ù ÌR-dí ú-šé-ṣí-ma i-na a-mu-tim ša É a-lim{ki} ša-lim-a-šur i-sí-ú-ma iš-tí id-na-a-šùr ad-mu-ma a-na kà-ni-iš ú-šé-bi₄-lu qá-tám ša šál-ma-a-šur šu-ku-bu-um DUMU a-šur-be-el-a-wa-tim a-na ḫu-bu-ul i-dí-a-bi₄-im il₅-qé-ma É-tí am-tám ù ÌR-dí a-na ša ki-ma šál-ma-a-šur ú-šé-er <gap> a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in ,"Concerning the fact that Iddin-abum owes 24 minas of silver to Aššur-bēl-awātim: his son Šu-Kūbum has sealed the houses where Šalim-Aššur lives and taken out the maid and the slaves; but out of the iron that Šalim-Aššur claimed at the City Hall and which has been invested in Iddin-Aššur and which he sent to Kanesh, Šu-Kūbum son of Aššur-bēl-awātim has taken Šalim-Aššur's share to cover Iddin-abum's debt, and he has released the houses, the maid and the slaves to Šalim-Aššur's representatives. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. "
754,,754,0,IGI a-ku-za IGI MAR.TU-ba-ni IGI lá-qé-ep ,"Witnessed by Akuza, by Amurrum-bāni, by Lā-qēp;"
755,,755,0,IGI ni-mar-IŠTAR IGI en-nam-a-šùr ,"Witnessed by Nimar-Ištar, by Ennam-Aššur;"
756,,756,0,a-šùr-na-da DUMU šu-{d}EN.LÍL tap-pá-i-ni a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in," Aššur-nādā son of Šu-Illil is our (absent) partner. The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger."""
757,,757,0,IGI wa-al-dí-DINGIR IGI i-na-ar,"Witnessed by Waldi-ilum, by Inar."
758,,758,0,2 e-ma-re-e a-na 0.5 ma-na 3 GÍN KÙ.BABBAR 2 e-ma-re a-na 0.3333 ma-na 5.5 GÍN KÙ.BABBAR 1.5 GÍN KÙ.BABBAR i-na ší-im TÚG-ba-tim ša a-na a-ší-tí-šu tí-sà-ba-am iš-ú-mu-ú ŠU.NÍGIN 1 ma-na KÙ.BABBAR i-na li-bi a-lu-ta-ni ḫu-ša-na-lim IGI ḫu-na-da-du-a e-me-šu ú ší-ší-im ša a-lu-ta-ni IGI ba-za-za-a 0.6666 ma-na 5 GÍN KÙ.BABBAR ší-im 2-ší-na e-ma-re áš-du-na-ni ḫu-ša-na-lim ḫa-bu-ul ,"2 donkeys for 33 shekels of silver, 2 donkeys for 25.5 shekels of silver, 1.5 shekel of silver from the price of a textile, when he bought a tisabu-garment for his wife — in all 1 mina of silver due from Alutani Husanalum, witnessed by Hunadadu'a, his son-in-law and the <gap> of Alutani, and Bazazaya. 45 shekels of silver, the price of 2 donkeys Asdunani Husanalum owes, "
759,,759,0,IGI ḫu-na-da-du-a IGI ḫu-ur-du-na-ni IGI ba-za-za-a ,"witnessed by Hunadadu, by Hurdunani, by Bazazaya."
760,,760,0,0.5 ma-na KÙ.BABBAR ší-im 2 e-ma-re-e i li-bi na-na-li-i ù ú-ba-ar-za-a a-ḫi-šu-ú ," 0.5 mina of silver, the rprice of 2 donkeys owed by Nanali and Ubarzaya, his brother, "
761,,761,0,IGI ú-šu-bu-ḫa-ma-za-a IGI du-me-ni IGI ḫu-na-da-du-a IGI ba-za-za-a-a ,"witnessed by Usubuhamazaya, by Dumeni, by Hunadadu'a, by Bazazaya."
762,,762,0,0.3333 ma-na 4 GÍN KÙ.BABBAR ší-im 2 e-ma-re-e i li-bi₄ ku-li-a pá-ší-ri-im ," 24 shekels of silver the price of 2 donkeys, owed by Kuliya, the retailer, "
763,,763,0,tap-pá-i-šu-ú IGI ḫa-šu-ta-a-li-i 0.5 ma-na KÙ.BABBAR ší-im 2 e-ma-re i li-bi ba-za-za-a ," 0.5 mina of silver, the price of 2 donkeys, owed by Bazazaya, "
764,,764,0,IGI ur-dim IGI a-li-a ,"witnessed by Urdum, by Aliya."
765,,765,0,ŠU.NÍGIN 3 ma-na 9 GÍN KÙ.BABBAR-áp-kà i da-áš-e i-ša-qú-lu," All together: 3 minas and 9 shekels, your silver, they will pay in spring."
766,,766,0,4.5 GÚ URUDU SIG₅ 1 GÚ 20 ma-na URUDU lá-mu-nu-um i-na ma-ṣa-ar-tim ša a-mur-a-šur a-šur-na-da e-lá-ma ù a-šur-SIPA ú-šé-ṣí-ú a-šur-na-da ki-ma KÙ-pí-šu e-ru-ub e-lá-ma ù a-šur-SIPA ki-ma um-mì-a-ni e-ru-bu a-šur-ni-šu ki-ma ku-ra e-ru-ub ,"4.5 talents of refined copper, 1 talent and 20 minas of poor copper Aššur-nādā, Elamma and Aššur-rē'ī brought out of the strong-room of Amur-Aššur. Aššur-nādā entered on account of his own (claim on) silver, Elamma and Aššur-rē'ī entered in the name of the investors, Aššur-nišū entered representing Kura. "
767,,767,0,IGI a-šur-na-da IGI zi-kà-i IGI ar-ši-aḫ IGI ku-ku-lá-nim IGI e-lá-li-a ,"Witnessed by Aššur-nādā, Zikayi, Arši-ah, Kukkulānum, and Elāliya."
768,,768,0,IGI a-ku-za IGI šu-a-nim ,"Witnessed by Akuza, by Šu-Anum."
769,,769,0,22 ma-na É a-šur-i-mì-tí ù ḫu-ni-a 20.5 ma-na ì-lí-a-lúm 10 ma-na LÁ 15 GÍN šu-ku-bu-um 13 ma-na É šu-{d}EN.LÍL 13 ma-na DUMU a-mur-IŠTAR 13.6666 ma-na 5 GÍN ša lá-qé-pí-im DUMU kà-a-tí-im 6.5 ma-na a-šùr-ma-lik DUMU en-um-{d}IM ŠU.NÍGIN 1.5 GÚ 8.5 ma-na KÙ.BABBAR ša na-ru-qí-a qá-dum ša ta-ad-mì-iq-tí-šu-nu ša um-me-a-nu-a i-na ṣé-ri-a i-dí-ú-ni mì-ša-al KÙ.BABBAR u₄-mu-šu-nu ma-al-ú mì-ša-al KÙ.BABBAR a-na MU.4.ŠÈ i-ša-qal li-mu-um ì-lí-dan i-na 10 ma-na KÙ.BABBAR ša ta-ad-mì-iq-tí-šu ša ṭup-pì-a ḫa-ar-mì-im ša šu-ku-bi₄-im <gap> DUMU e-lá-lí 5 ma-na KÙ.BABBAR il₅-qé ,"22 minas: the house of Aššur-imittī and hunniya; 20.5 minas: Ilī-ālum; 10 minas less 15 shekels: Šu-Kūbum; 13 minas: the house of Šu-Illil; 13 minas the son of Amur-Ištar; 13.6666 minas 5 shekels belonging to Lā-qēp son of Kayatum; 6.5 minas: Aššur-malik son of Ennam-Adad; in all: 1.5 talent 8.5 minas of silver from my joint-stock capital, including the which my investors have charged to me. For half the silver the terms have expired. For half the silver payment must be made in 4 years. Eponymy Ilī-dan. Of the 10 minas of silver from his in my certified tablet belonging to Šu-Kūbum son of Elāli he has received 5 minas of silver. "
770,,770,0,IGI a-ší-tí-šu IGI me-er-i-tí-šu gu₅-ba-áb-tim IGI e-lá-lí me-er-i-šu,"Witnessed by his wife, by his daughter, the priestess, by Elāli, his son"
771,,771,0,40 ma-na KÙ.BABBAR ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu en-um-a-šùr a-na a-lu-a ù e-ni-ša-ru-um i-na ša-la-tù-ar ku-nu-ki ip-qí-id um-ma šu-ut-ma a-na a-lim{ki} a-na ša-lim-a-šur a-bi-a bi-lá ú 5 GÍN KÙ.BABBAR a-na qá-tí-šu-nu i-dí-in a-na a-wa-tim a-ni-a-tim kà-ru-um wa-aḫ-šu-ša-na i-dí-in-ni-a-tí-ma IGI GÍR ša da-šùr ší-bu-tí-ni ni-dí-in ,"40 minas of silver, its import duty added, its transport tariff paid for, Ennam-Aššur has entrusted to Aluwa and Enišārum in Šalatuwar under seal. He said: Bring it to the City to my father Šalim-Aššur!"" He also gave them 5 shekels of silver for expenses. The Wahšušana colony gave us for these proceedings and we gave our testimony before Aššur's dagger. "
772,,772,0,IGI ili₅-ba-ni DUMU a-mur-a-šur IGI a-ḫu-wa-qar DUMU šu-IŠTAR tù-ra-am-ì-lí DUMU e-dí-in-a-šur tap-pá-i-ni,"Witnessed by Ilī-bāni son of Amur-Aššur, by Ahu-waqar son of Šu-Ištar;"
773,,773,0,14 ma-na KÙ ṣa-ru-pá-am i-ṣé-er i-dí-a-bi₄-im a-mur-IŠTAR i-šu-ú iš-tù ḫa-mu-uš-tim ša da-la-áš ù du-ùḫ-ni-iš a-na 43 ḫa-am-ša-tim i-ša-qal šu-ma i-ma-lá u₄-me-šu lá iš-qúl 1.5 GÍN.TA i ITU.KAM a-na 1 ma-na-im ú-ṣa-áb 5.6666 ma-na 5 GÍN ša a-šùr-e-mu-qí ,"Iddin-abum owes 14 minas of refined silver to Amur-Ištar. Reckoned from the week of Dalaš and Duhniš he must pay in 43 weeks. If he has not paid at the completion of his term, he must add interest at the rate 1.5 shekel per month per mina. 5.6666 minas 5 shekels belong to Aššur-emūqī. "
774,,774,0,IGI a-šùr-i-mì-tí IGI šu-a-nim ,"Witnessed by Aššur-imittī, by Šu-Anum."
775,,775,0,4 ku-ta-ni ša qá-tim 3 TÚG tí-sà-bi ša na-aḫ-ri-a 5 TÚG ni-ib-ra-ru ša za-al-pá 3 ma-na AN.NA 1 pí-ri-kà-nu-um ša kà-ni-iš mì-ma a-nim tám-kà-ru-um a-na šu-IŠTAR <gap> ú <gap> ,"4 of ordinary quality, 3textiles from Nahria, 5 -textiles from Zalpa, 3 minas of tin, 1 from Kanesh - all this the merchant gave to Šu-Ištar. <gap> "
776,,776,0,IGI ku-ra IGI a-šur-{d}UTU-ši ,"Witnessed by Kura, by Aššur-šamšī."
777,,777,0,a-ḫa-ma 2 ší-it-ru 4.5 TÚG wa-dí-ú-tum ša a-na-na a-na šu-IŠTAR a-na ší-a-ma-tim ta-dí-in ," Further, 2 undergarments, 4.5 -textiles belonging to Anna-anna were given to Šu-Ištar for purchases."
778,,778,0,IGI a-wi-li a-ni-ú-tim,Witnessed by these men
779,,779,0,a-na a-šur-ni-iw-ri a-la-ḫi-im {d}UTU-ba-ni ù nu-ur-IŠTAR qí-bi₄-ma um-ma PUZUR₄-a-na-ma a-na {d}UTU-ba-ni qí-bi₄-ma a-ṣé-er ta-aḫ-sí-is-tí-kà 6 GÍN KÙ.BABBAR ša wa-ar-kà-tám tù-ṣa-ni ú-ra-dí-ú-ni-kum 13 ma-na AN.NA ku-nu-ki-kà ù ku-nu-uk PUZUR₄-a-šur ša té-zi-ba-ni ,"To Aššur-nimrī, Ali-ahum, Šamaš-bāni and Nūr-Ištar from Puzur-Anna; specifically to Šamaš-bāni: In addition to (what was in) your memo - they added 6 shekels of silver for you from after you left; 13 minas of tin under your seal and the seal of Puzur-Aššur that you left me. "
780,,780,0,IGI da-ak-ni-bi₄-im IGI en-na-sú-in IGI i-dí-a-šur DUMU ku-zi-la-nim e-<gap> bi-il₅-tí-kà ,"Witnessed by Taqin-abum, by Enna-Suen, by Iddin-Aššur son of Kuzilānum."
781,,781,0,IGI i-dí-{d}IM DUMU a-šùr-DU₁₀ IGI tù-ur-a-a DUMU me-na-a IGI kur-ub-a-šùr DUMU ṣí-li-a,"Witnessed by Iddin-Adad son of Ašsur-ṭāb, by Tūraya son of Menaya, by Kurub-Aššur son of Ṣilliya."
782,,782,0,ša-lim-a-šùr šu-bé-lúm ù en-na-sú-in na-aṣ-bu-tù-ma um-ma šu-bé-lúm-ma a-na ša-lim-a-šùr a-na mì-nim tù-kà-al-ni-a-tí um-ma ša-lim-a-šur-ma a-na ḫu-bu-ul a-bi-ku-nu ša KÙ.BABBAR ú-ša-qí-lu ú-kà-al-ku-nu um-ma šu-bé-lúm-ma a-na ki ma-ṣí KÙ.BABBAR tù-kà-al-ni-a-tí a-na 1 GÚ-at ù 2 GÚ KÙ.BABBAR tù-kà-al-ni-a-tí um-ma ša-lim-a-šur-ma lu 1 GÚ lu 2 GÚ a ma-lá ṭup-pí ḫa-ru-mu-tim ša a-na ḫu-bu-ul a-bi-ku-nu KÙ.BABBAR ú-ša-qí-lu ú-kà-al-ku-nu ù qá-dum ṣí-ib-tí-šu a-na 5 GÚ KÙ.BABBAR i-tù-ar šu-bé-lúm uz-na-tí-ni il₅-pu-ut ša ni-iš a-lim{ki} ta-mu-ú lu-ú kà-i-lá a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in ,"While Šalim-Aššur, Šu-Bēlum and Enna-Suen seized each other, Šu-Bēlum said to Šalim-Aššur: Why do you detain us?"" Šalim-Aššur answered: ""I detain you because of the debt of your father, for which I paid silver."" Šu-Bēlum asked: ""For how much silver do you detain us? Do you detain us for 1 talent or for 2 talents of silver?"" Šalim-Aššur answered: ""I detain you for either 1 or 2 talents according to the certified tablets, stating that I paid silver for the debt of your father. But including its interest it has become 5 talents of silver."" Šu-Bēlum reminded us: ""Keep this in mind, what was sworn by an oath by the City."" The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. "
783,,783,0,IGI MAR.TU-ba-ni IGI šu-ku-bi-im,"Witnessed by Amurrum-bāni, by Šu-Kūbum."
784,,784,0,0.3333 ma-na 5 GÍN KÙ.BABBAR ṣa-ru-pá-am ga-al-dá-a ša e-la-ma i-be-i-el KI KÙ.BABBAR-pí-im uk-ta-al ,25 shekels of refined silver Galdaya of Elamma will manage. He is held in service with the silver. 
785,,785,0,IGI lá-qé-pì-im IGI a-mur-{d}UTU IGI e-ze-e ,"Witnessed by Lā-qēpum, by Amur-Šamaš, by Ezē."
786,,786,0,IGI a-šùr-GAL IGI en-um-a-šùr,"Witnessed by Aššur-rabi, by Ennam-Aššur"
787,,787,0,ša-lim-a-šùr a-na a-mur-IŠTAR ú-ṭá-ḫi-ni-a-tí-ma um-ma ša-lim-a-šùr-ma mì-šu-um ší-im 10 TÚG ku-ta-ni ša kà-ru-um dur₄-ḫu-mì-it a-dí-nu tal-qé um-ma a-mur-IŠTAR-ma ke-na 4 GÚ URUDU lá-mu-na-am al-qé um-ma ša-lim-a-šùr-ma ú-lá a-kà-lá-ma ta-al-qé um-ma a-mur-IŠTAR-ma a-ta-ba lu-qú-tí lá ta-aṣ-ba-at um-ma ša-lim-a-šùr-ma mì-ma lu-qú-ut-kà ú-lá aṣ-ba-at um-ma a-mur-IŠTAR-ma qá-i ÌR li-li-kam um-ma ša-lim-a-šùr-ma ma li-li-kam i-na pí-i ÌR-dí-kà-ma i-a-tí ta-a-ḫi-ta-ni lu qá-i um-ma ša-lim-a-šùr-ma ù KÙ.BABBAR ša a-šu-mì i-dí-a-bi₄-im ša ta-al-qé-ú ṭup-pá-am ḫa-ar-ma-am ú-kà-lu lu a-ḫu-ra a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in ,"Šalim-Aššur made us approach Amur-Ištar and Šalim-Aššur said: ""Why have you taken the proceeds from 10 kutānu-textiles that I sold in the Durhumit colony?"" Amur-Ištar said: ""Yes, I have taken 4 talents of copper of poor quality."" Šalim-Aššur said: ""I hold nothing, yet you have taken it."" Amur-Ištar said: ""It is not you who have taken my merchandise?"" Šalim-Aššur answered: ""I have taken none of your merchandise."" Amur-Ištar then said: ""Wait until the slave has come here."" Šalim-Aššur said: ""Sure, let him come. Then it will be me you can pressure on the basis of what your own slave says."" ""Do wait!"" Šalim-Aššur continued: ""And for the silver that you have taken concerning Iddin-abum I hold the certified tablet. That remains."" The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. "
788,,788,0,IGI ú-ra-a IGI {d}MAR.TU-ba-ni ,"Witnessed by Uraya, by Amurrum-bāni;"
789,,789,0,um-ma ša ki-ma a-šùr-i-mì-tí DUMU i-ku-pí-IŠTAR-ma a-šùr-i-mì-tí DUMU e-ta-a a-mur-a-šùr a-šùr-DU₁₀ i-lá-áš-ra-ni-ma a-na ša-lim-a-šùr-ma 1 GÚ AN.NA 10 TÚG ku-ta-ni ša a-šùr-i-mì-tí dí-ni-a-tí šu-ma AN.NA ù ku-ta-ni i li-bi₄-kà iš-tí-tám a-na AN.NA 6 GÍN.TA ù ku-ta-ni-ma 15 GÍN.TA KÙ.BABBAR ta-ša-qal um-ma ša-lim-a-šùr-ma ù šu-ma a-na-ku i lu-qú-tí-a AN.NA ù ku-ta-ni i li-bi₄-šu áš-tí-tám a-na AN.NA-ki-a 6 GÍN.TA ù ku-ta-ni-a 15 GÍN.TA KÙ.BABBAR i-ša-qá-lam na-áš-pé-er-tám ša a-lim{ki} ša i-ku-pí-IŠTAR ì-lí-dan ù a-ku-a ša lu-qú-tí-a i ku-nu-uk ša-lim-a-šùr a-šùr-i-mì-tí DUMU e-ta-a ù a-mur-a-šùr DUMU sú-kà-lí-a ik-nu-ku-ší-ma a-na a-<gap> pá-aq-da-at ,"The representatives of Aššur-imittī son of Ikūn-pī-Ištar, Aššur-imittī son of Etaya, Amur-Aššur, Aššur-ṭāb (and) Ilī-ašrannī said to Šalim-Aššur: Give us 1 talent of tin and 10 -textiles that belong to Aššur-imittī. If the tin and the remain in your possession, you must pay at the rate 6:1 for the tin and 15 shekels per in silver."" Šalim-Aššur answered: ""And what if I have tin and from my goods remaining in his possession? Will he pay me at the rate 6:1 for my tin and 15 shekels per in silver?"" They have sealed a missive from the City concerning Ikūn-pī-Ištar, Ilī-dan and Akuwa (and) about my goods with the seals of Šalim-Aššur, Aššur-imittī son of Etaya and Amur-Aššur son of Sukkalliya, and it has been entrusted to <gap> "
790,,790,0,IGI a-ta-ta IGI a-šùr-ma-lik IGI en-na-nim,"Witnessed by Atata, by Aššur-malik, by Ennānum."
791,,791,0,a-pu-tum a-na a-wa-at ṭup-pì-im iḫ-da, Urgent! Pay attention to the words of the letter.
