,row_index,segment_idx,akk,eng
423,794,2,a-na <gap> ù ša-li-ma a-ša-at ir-ma-a-šur, to Lamassitim
424,816,0,<gap> ig-re ag-ri-im a-bi-a-a DUMU ú-zu-a ú-ma-lá 2 GÍN lu-bu-šu ša-bu ,"the wages of the hireling Abiaya, son of Uzua, will compensate; he has been paid 2 shekels (of silver) as his clothing allowance. "
425,816,1,KIŠIB en-um-a-šur DUMU i-ku-pí-a KIŠIB a-ni-na-a DUMU DIRI-im KIŠIB e-na-a-šur DUMU šu-ul-mì-ša-a-šùr ,"Seal of Ennum-Assur, son of Ikuppiya, seal of Aninaya, son of Watrum, seal of Ennam-Assur, son of Sulmi-sa-Assur."
426,816,2,12 ma-na URUDU ší-kam i-ṣé-er en-um-a-šùr DUMU i-ku-pí-a DAM.GÀR i-šu iš-tù SAG ITU.KAM tí-i-na-tim a-na ITU.KAM i-ša-qal šu-ma lá iš-qú-ul a-na 10 ma-na na-e 0.5 ma-na.TA i-na ITU.KAM ṣí-ib-tám ú-ṣa-áb li-mu-um da-dí-a DUMU šu-{d}NIN.ŠUBUR wa-bi₄-il₅ ṭup-pì-im šu-ut DAM.GÀR ," 12 minas of copper Ennum-Assur, son of Ikuppiya, owes to the creditor. Reckoning from month <gap> he will pay in one month. If he does not pay he will add an interest of 0.5 mina per 10 minas per month. Eponymy of Dadiya, son of Su-Ilabrat. The bearer of the tablet is the creditor. "
427,816,3,KIŠIB ḫi-ta-ni DUMU DINGIR-na-da KIŠIB en-um-a-šùr DUMU <gap> KIŠIB a-mur-a-šùr DUMU i-šar-ki-it-a-šùr KIŠIB ku-na-na-a ,"Seal of Hitani, son of Ili-nada, seal of Ennum-Assur, son of <gap>, seal of Amur-Assur, son of Isar-kitti-Assur, seal of Kunnanaya."
428,816,4,2 GÚ 10 ma-na URUDU ší-kam i-na a-ba-an ma-tim i-ṣé-er ku-na-na-a ku-li-a DUMU a-lá-bi₄-im i-šu iš-tù ITU.KAM qá-ra-a-tim li-mu-um a-šùr-SIPA DUMU ì-lí-e-mu-qí ki-ma a-wa-at kà-ri-im 1.5 ma-na.TA a-na 1 GÚ-tim i-na ITU.KAM ṣí-ib-tám ú-ṣa-áb ÌR a-bi₄-ì-lí ù ri-ki-sú a-na 3.5 GÍN KÙ.BABBAR SAḪAR.BA ku-a-li DUMU a-lá-bi₄-im iš-tí {d}UTU," 2 talents 10 minas of copper, by the local weight standard, Kunnanaya owes to Kuliya, son of Ali-abum. Reckoning from month VIII, eponymy of Assur-re'i, son of Ili-emuqi, in conformity with the rule of the karum, he will add an interest of 1.5 mina per talent per month. The slave Abi-ili with his fetter, Kuliya, son of Ali-abum, bought from Samas-dugul, son of Ibni-Adad for 3.5 shekels of 'dust silver'. Samas-dugul is satisfied with the silver, the price of Abi-ili and his fetter. Samas-dugul and his sons will not vidicate Abi-ili from Kuliya and his sons. In the presence of Asqudum, son of Assur-bani, of Assur-lamassi, son of Suen-naqid, of <gap> -Suen, son of Amur-Istar."
429,841,0,<gap> i-na ITU.1.KAM ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb ITU.KAM áb-ša-ra-ni li-mu-um ša qá-té a-bu-ša-lim DAM.GÀR DUMU ì-lí-a-lúm ,"per month he will add interest in conformity with the rule of the karum. Month V, the eponymy of the successor of Abu-salim, the trader, son of Ili-alum. "
430,841,1,KIŠIB a-mur-a-šùr DUMU da-dí-a KIŠIB <gap> DUMU ú-zu-bi₄-iš-ki-im KIŠIB <gap> DUMU a-šùr-{d}UTU-ši ,"Seal of Amur-Assur, son of Dadiya, seal of <gap> son of Uzubiskum, seal of <gap> son of Assur-samsi."
431,841,2,<gap> i-ṣé-er <gap> DUMU a-šùr-{d}UTU-ši DAM.GÀR i-šu <gap> a-na <gap> ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb <gap>," <gap>, son of Assur-samsi owes to the creditor. From <gap> within <gap> months he shall pay. If not, he will add interest in conformity with the rule of the karum <gap>"
432,878,0,,
433,878,1,KIŠIB i-dí-a-šur DUMU ì-lí-dan KIŠIB a-šur-SIPA DUMU i-dí-da KIŠIB e-lá-ma DUMU i-dí-sú-en₆ KIŠIB PUZUR₄.IŠTAR DUMU a-šur-ma-lik ,"Seal of Iddin-Aššur, son of Ilī-dān, seal of Aššur-rē'ī, son of Idida, seal of Elamma, son of Iddin-Suen, seal of Puzur-Ištar, son of Aššur-mālik."
434,878,2,ší-ma-at i-dí-a-šur DUMU ì-lí-dan be-el ší-ma-tí-a a-na ba-áb DINGIR lá ú-šé-ru-du ša ú-šé-ru-du 10 ma-na KÙ.BABBAR i-ša-qal," Testament of Iddin-Aššur, son of Ilī-dān. They shall not lead my testamentary executors down to the Gate of the God. Who does lead them down shall pay 10 minas of silver."
435,900,0,,
436,900,1,KIŠIB ni-mar-IŠTAR DUMU ba-lá KIŠIB en-um-a-šur DUMU i-dí-sú-en₆ KIŠIB en-um-a-šur DUMU e-lá-ma ,"Seal of Nimar-Ištar, son of Bala,"
437,900,2,i-dí-IŠTAR ù {d}NIN.ŠUBUR i-mì-ig-ru-ma É-tù ša kà-ni-iš ù ú-tù-up-tum ša i-dí-IŠTAR {d}NIN.ŠUBUR lá ṭá-ḫu a-na ḫu-bu-ul a-bi-šu-nu ki-la-la-šu-nu-ma i-za-zu a-na qú-bu-ur bu-zu-ur um-mì-šu-nu a-na gám-ri-im ù ḫu-bu-ul bu-zu-ur um-mì-šu-nu i-dí-IŠTAR-ma i-za-az i-nu-mì ša i-na a-lim i-za-ku-ú-ni É-tù ša kà-ni-iš lá i-ša-ku-nu, 
438,1070,0,,
439,1070,1,KIŠIB ta-mu-ri-a KIŠIB <gap> KIŠIB šar-bu-nu-a KIŠIB re-e-ma KIŠIB sú-la KIŠIB šu-{d}UTU KIŠIB ga-na-be-li ,"Seal of Tamuriya, seal of <gap>,"
440,1070,2,0.6666 ma-na LÁ 1 GÍN KÙ.BABBAR ší-im am-tim sú-la ù ga-na-be-li il₅-qé-ú am-tám iš-tí sú-la ù ga-na-be-li ga-za-zu iš-am-ší šu-ma ma-ma-an a-šu-mì am-tim a-na ga-za-zu i-tù-a-ar sú-la ù ga-na-be-li 0.6666 ma-na LÁ 1 GÍN KÙ.BABBAR i-ša-qú-lu ù a-ma-sú, 
441,1246,0,,
442,1246,1,KIŠIB šu-ku-bi-im KIŠIB šu-IŠTAR KIŠIB a-mur-a-šur ,"Seal of Šu-Kūbum, seal of Šu-Ištar, seal of Amur-Ištar,"
443,1246,2,ša 2 GÚ AN.NA i-na e-lá AN-NA-ki-šu e-lá-ma a-na šu-IŠTAR a-na bu-ru-uš-ḫa-tim ú-šé-ba-al šu-ma i-na ma-ḫi-ir i-za-zu 1 GÍN.TA šu-IŠTAR ú-ma-lá-šum-ma KÙ.BABBAR ṣa-ru-pá-am i-na e-ra-áb AN-NA-ki-šu i-ša-qal," that, when his tin comes up (from Assur) Elamma will send 2 talents of tin to Šu-Ištar in Burušhattum and that Šu-Ištar will deliver in full to him 1 shekel (of silver) per (shekel of tin) above the current rate of exchange and that he will pay purified silver on the arrival of his tin."
444,1369,0,a-na a-la-ḫi-im DUMU šál-ma-a-šur a-ni-na DUMU PUZUR₄-a-na ú a-šur-ma-lik DUMU a-lá-ḫi-im ,"To Ali-ahum son of Šalim-Aššur, Annina son of Puzur-Anna and Aššur-malik son of Ali-ahum; "
445,1369,1,KIŠIB zu-ku-a ,seal of Zukuwa.
446,1369,2,a-ḫu-ú-a a-tù-nu a-na a-wa-at ṭup-pí-im iḫ-da," My dear brothers, pay attention to the words of the letter!"
447,1384,0,,
448,1384,1,KIŠIB IŠTAR-ba-ni DUMU ás-qú-dim KIŠIB en-nam-a-šùr DUMU ì-lí-re-i KIŠIB ku-lu-ma-a DUMU a-ta-a ,"Seal of Ištar-bāni, son of Asqudum,"
449,1384,2,10 ma-na 15 GÍN URUDU ma-sí-a-am i-ṣé-er IŠTAR-ba-ni <gap> i-šu iš-tù ḫa-mu-uš-tim ša ì-li-a ù kàr-wa-a a-na ITU.KAM i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb ITU.KAM ma-ḫu-ur-ì-lí li-mu-um DU₁₀-a-šur, 
450,1405,0,,
451,1405,1,KIŠIB pè-ru-a KIŠIB ša-ḫi-iš-nu-ma-an KIŠIB ba-ri-me-a ,"Seal of Peruwa, seal of Šahišnuman, seal of Barimea."
452,1405,2,15 GÍN KÙ.BABBAR i-ṣé-er ba-ri-me-a ku-na-ni-li a-ší-tí-šu ú a-še-a-ad me-er-i-šu iš-pu-nu-ma-an i-šu a-na ḫa-ar-pè KÙ.BABBAR 1 na-ru-uq ŠE-am 2 DUG GIG 2 DUG bu-uq-lá-am i-du-nu šu-ma lá ú-ša-bu-ú a-šé-a-ad i-ta-ru KÙ.BABBAR i qá-qá-ad šál-mì-šu-nu ra-ki-is, 15 shekels of silver
453,1406,0,,
454,1406,1,KIŠIB lá-ba-na-da DUMU i-dí-sú-in KIŠIB na-áb-sú-en₆ DUMU šu-be-lim KIŠIB i-dí-IŠTAR DUMU i-dí-a-bi₄-im ,"Seal of Labān-nādā, son of Iddin-Suen, seal of Nabi-Suen, son of Šu-Bēlum. seal of Iddin-Ištar, son of Iddin-abum seal of Puzur-Ištar, son of Dān-Aššur."
455,1406,2,a-na a-wa-tim a-ni-a-tim kà-ru-um dur₄-ḫu-mì-it i-dí-ni-a-tí-ma IGI GÍR ša a-šùr ší-bu-tí-ni ni-dí-in ṭup-pu-um a-šu-mì ku-uk-ra ša DUMU zu-za-nim, For these words the Durhumit colony made us available and before Aššur's dagger we gave our testimony. A record concerning Kukra of the son of Zuzānum.
456,1461,0,,
457,1461,1,KIŠIB a-ta-tí-a DUMU en-na-nim KIŠIB a-ḫu-wa-qar DUMU a-šur-SIPA KIŠIB a-mur-a-šur DUMU šu-iš-ḫa-ra KIŠIB {d}a-šur-{d}UTU-ši DUMU ili₅-ba-ni ,"Seal of Atatiya, son of Ennānim, seal of Ahu-waqar, son of Aššur-rē'ī, seal of Amur-Aššur, son of Šu-Išhara, seal of Aššur-šamšī, son of Ilī-bāni,"
458,1461,2,ša a-al-DU₁₀ a-na a-mur-a-šur iṣ-bu-tù-ni-a-tí um-ma a-al-DU₁₀-ma a-na a-mur-a-šur-ma KÙ.BABBAR a-ta ú šu-IŠTAR qá-tám mì-iš-la i-na ša ip-ṭí-ri-i ša-qá-lá-am la qá-bi₄-a-tù-nu um-ma a-mur-a-šur-ma ke-na qá-bi₄-a-ni ú i-na né-me-lim-<gap> ša-li-iš-tám áš-du-na-kà i-zu-a-az ú a-na i-bi₄-sà-e ša-li-iš-tám i-za-az," to the effect that Āl-ṭāb seized us against Amur-Aššur. Āl-ṭāb seized us against Amur-Aššur. Āl-ṭāb said to Amur-Aššur: 'Have you and Šu-Ištar not promised to pay silver, each as his share half of what was the ransom?' Amur-Aššur answered: 'Yes, we have promised it and also that he (each?) would get a one-third share of the profit, as <gap> and also would take for his account one third of the losses'."
459,1462,0,,
460,1462,1,KIŠIB ka-ku-a DUMU i-dí-IŠTAR KIŠIB PUZUR₄-{d}IŠKUR DUMU i-dí-IŠTAR KIŠIB na-ra-am-a-šùr DUMU ì-dí-ba-ni KIŠIB ḫa-na-na DUMU DINGIR-kur-ub ,"Seal of Kakua, son of Iddin-Ištar"
461,1462,2,0.3333 ma-na 5 GÍN KÙ.BABBAR ṣa-ru-pá-am ša ik-ri-bi ša me-er-ú DINGIR-kur-ub i-ṣé-er en-na-sú-in DUMU a-mur-{d}UTU ir-ší-ú-ni ki-ma me-er-e DINGIR-kur-ub KÙ.BABBAR ù ṣí-ba-sú ḫa-na-na ša-bu ṭup-pu-um ša 0.3333 ma-na 5 GÍN KÙ.BABBAR ša ḫu-bu-ul en-na-sú-in ša e-li-a-ni sà-ar šu-ma me-er-ú DINGIR-kur-ub a-na en-na-sú-in i-tù-ru-ú ḫa-na-na ú-ba-áb-šu KÙ.BABBAR ša IGI en-na-nim ù DUMU <gap> i-dí-nu-šu-ni,
462,1478,0,,
463,1478,1,KIŠIB e-lá-ma DUMU i-dí-sú-en₆ KIŠIB zu-za-a DUMU i-sí-ḫi-im KIŠIB en-na-sú-en₆ DUMU ku-ku-ra-nim ,"Seal of Elamma, son of Iddin-Suen, seal of Susāya, son of Isihum, seal of Ennam-Suen, son of Kukurānum."
464,1478,2,ṭup-pu-um ša a-wi-it e-lá-ma zu-za-a ù en-na-sú-en₆," Tablet of the declared value (of the goods) of Elamma, Susaya and Ennam-Suen."
465,1495,0,,
466,1495,1,KIŠIB na-bi-sú-in ù ku-zi-zi-a ,Seal of Nab-Suen and Kuziziya;
467,1495,2,a-na i-dí-a-šur 38 ma-na, to Iddin-Aššur: 40 less 2 minas <gap>
468,1500,0,,
469,1500,1,KIŠIB a-ku-za DUMU šu-a-nim KIŠIB šu-a-nim DUMU <gap> ki KIŠIB i-dí-a-bi-im ,"Seal of Akuza son of Šu-Anum, seal of Šu-Anum son of <gap>ki, seal of Iddin-abum."
470,1500,2,ša 2 ma-na KÙ.GI i-ku-pí-a-šùr a-na i-dí-a-bi-im DUMU i-sú-rik₁₃ i-dí-nu-ma šu-um-šu i a-lim{ki} KI um-me-a-ni-šu i-lá-pu-tù KÙ.BABBAR ša-bu," Concerning the 2 minas of gold that Ikūn-pī-Aššur gave to Iddin-abum son of Issu-arik, so he may write his name in the City together with his investors - he has been paid the silver."
