,row_index,segment_idx,akk,eng
79,253,1,IGI wa-al-dí-lim IGI i-na-ar ,"Witnessed by Waldi-ilum, by Inar."
80,253,2,6 GÍN KÙ.BABBAR i-ṣé-er kà-ar-ší-ni ù a-li-li <gap> IŠTAR-lá-ma-sí tí-šu iš-tù ḫa-mu-uš-tim ša a-šur-i-mì-tí ITU.KAM ša sà-ra-tim li-mu-um ša qá-té a-šur-i-mì-tí 3 GÍN KÙ.BABBAR ṣí-ba-sú ù 20 ak-li a-na ša-na-at ú-bu-lu-nim ," Karšini and Alili owe 6 shekels of silver to Ištar-lamassī. Reckoned from the week of Aššur-imittī, month Ša-sarrātim, in the eponymy after that of Aššur-imittī, they will bring 3 shekels of silver, its interest, plus 20 loaves of bread within one year. "
81,253,3,IGI wa-al-dí-lim IGI i-na-ar,"Witnessed by Waldi-ilum, by Inar."
82,253,4,,
83,255,0,1 ma-na KÙ.BABBAR iš-tù a-lim{ki} i-na e-lá-i-šu a-na IŠTAR-lá-ma-sí ù a-lá-ḫi-im SIG₅-pì-i-a-šùr DUMU IR-ad-ì-lí-šu i-ša-qal ,Damiq-pī-Aššur son of Warad-ilīšu will pay 1 mina of silver to Ištar-lamassī and Ali-ahum when he comes up from the City. 
84,255,1,IGI a-dí-da IGI a-šùr-ba-ni IGI be-lúm-ba-ni,"Witnessed by Adida, by Aššur-bāni, by Bēlum-bāni."
85,255,2,,
86,278,0,8 ma-na KÙ.BABBAR ṣa-ru-pá-am PUZUR₄ <gap> a-na i-dí-a-bi-im i-dí-in i-na a-lim{ki} šu-mì DAM.GÀR-ri-im 2 ma-na KÙ.GI i-lá-pá-at ,Puzur-<gap> gave 8 minas of refined silver to Iddin-abum. He will book 2 minas of gold in the name of a merchant in the City. 
87,278,1,IGI la-qé-pí-im IGI la-qé-ep DUMU {d}EN.LÍL-ba-ni,"Witnessed by Lā-qēpum, by Lā-qēp s. of Illil-bāni."
88,278,2,,
89,279,0,a-šùr-DU₁₀ a-na É PUZUR₄-li-a ú-šé-ri-ib-ni-a-tí-ma 26.3333 ma-na 8 GÍN KÙ.BABBAR ku-nu-ki-šu a-na DINGIR-na-da DUMU a-šur-na-da ip-qí-id um-ma a-šùr-DU₁₀-ma KÙ.BABBAR a-ṣé-er en-na-nim DUMU am-ri-a bi-il₅ a-na a-wa-tim a-ni-a-tim kà-ru-um wa-aḫ-šu-ša-na ṣa-ḫe-er GAL i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in ,"Aššur-ṭāb led us into Puzur-iliya's house and entrusted 26.3333 minas 8 shekels of silver under his seal to Ilī-nādā son of Aššur-nādā. Aššur-tāb said: Bring the silver to Ennānum son of Amriya."" The Wahšušana colony in plenary session gave us as witnesses to these proceedings, and we gave our testimony before Aššur's dagger. "
90,279,1,IGI PUZUR₄-a-šur DUMU šu-lá-ba-an IGI ku-da-tim DUMU a-mur-IŠTAR ,"Witnessed by Puzur-Aššur son of Šu-Laban, by Kudātum son of Amur-Ištar;"
91,279,2,§ ib-ni-{d}IM DUMU bu-zu-li-a tap-pá-i-ni," Ibni-Adad son of Buzuliya was our absent partner."""
92,308,0,20 ma-na KÙ.BABBAR ṣa-ru-pu-um i-ṣé-er i-dí-a-bi₄-im šu-{d}EN.LÍL i-šu iš-tù ḫa-mu-uš-tim ša kà-ší-im <gap> a-na 13 ḫa-am-ša-tim i-ša-qal šu-ma i-na ma-la u₄-me-šu lá eš-qú-ul 1.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ú-ṣa-áb ,"Iddin-abum owes 20 minas of refined silver to Šu-Illil. Reckoned from the week of the kaššum he must pay within 13 weeks. If he has not paid at the completion of his term, he must pay interest at the rate 1.5 shekel per month per mina. "
93,308,1,IGI PUZUR₄-a-šùr IGI a-šùr-i-mì-tí IGI šu-a-nim IGI a-šùr-be-el-a-wa-tim,"Witnessed by Puzur-Aššur, by Aššur-imitti, by Šu-Anum, by Aššur-bēl-awātim."
94,308,2,,
95,314,0,41 ma-na 11.5 GÍN KÙ.BABBAR ṣa-ru-pá-am ku-nu-ku ša ki-ma šu-a-tí ú ku-nu-ki-a 3 né-pí-šu a-ḫa-ma 0.6666 ma-na 1 GÍN KÙ.BABBAR ša-du-a-sú mì-ma a-nim a-na šu-nu-nu ù ì-lí-áš-ra-ni áp-qí-id-ma a-na ṣé-er ša-lim-a-šur a-na a-lim{ki} ub-lu a-ḫa-ma 5 GÍN KÙ.BABBAR a-na ú-ku-ul-tí-šu-nu a-dí-šu-nu-tí ,"41 minas 11.5 shekels of refined silver, sealed by your representatives and by me - 3 packages; further, 0.6666 mina 1 shekel of silver, its transport tariff - all this I entrusted to Šu-Nūnu and Ilī-ašrannī, and they brought it to Šalim-Aššur in the City. Furthermore, 5 shekels of silver I gave them for their food. "
96,314,1,IGI a-ḫu-wa-qar DUMU šu-IŠTAR IGI ba-zi-a DUMU DINGIR-ku-ru-ub IGI DUMU qar-da-a ,"Witnessed by Ahu-waqar son of Šu-Ištar, by Baziya son of Ilī-kurub, by the son of Qardaya."
97,314,2,a-ḫa-ma 10 GÍN KÙ.BABBAR a bé-a-lim a-na šu-nu-nu 7 GÍN KÙ.BABBAR a-na ì-lí-áš-ra-ni ma-aḫ-ri-šu-nu a-dí-in," Furthermore, I gave 10 shekels of silver to Šu-Nūnu as a working capital and 7 shekels of silver to Ilī-ašrannī witnessed by them."
98,328,0,a-nu-pí-a ki-ma me-er-e šál-ma-a-šur a-na ga-al-ga-li-a ù ḫa-ar-šu-ma-an iṣ-ba-at-ni-a-tí-ma ṭup-pá-am ša 10 ma-na KÙ.BABBAR ša ḫu-bu-li-šu-nu iš-me-ú um-ma a-nu-pí-a-ma ṭup-pu-um lá ku-nu-ku-kà-a um-ma ga-al-ga-li-a-ma ku-nu-ku-a a-ma ḫa-ar-šu-um-nu-ma-an-ma ša-qí-il₅ KÙ.BABBAR-pì-im um-ma a-nu-pí-a-ma me-er-ú me-tim né-nu lu a-na šál-ma-a-šur KÙ.BABBAR ta-áš-qú-ul lu a-na me-er-e šál-ma-a-šur ta-áš-qú-ul a-na a-ni-e-ma ru-a-am um-ma ḫa-ar-šu-um-nu-ma-an-ma KÙ.BABBAR a-na-ku ša ṭup-pì-ni šál-ma-a-šur ú-ša-bi₄-i a-na i-id a-ša-kà-na-ku-nu-tí a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in ,"Representing the sons of Šalim-Aššur Anupiya seized us against Galgaliya and haršumnuman, and they heard a tablet concerning 10 minas of silver, their debt. Anupiya said: Does the tablet not bear your seals?"" Galgaliya answered: ""They are my sealings. However, haršumnuman is the one who paid the silver."" Anupiya said: ""We are inheritors. Produce evidence for this, that you have either paid the silver to Šalim-Aššur or have paid to the sons of Šalim-Aššur."" haršumnuman said: ""I personally satisfied Šalim-Aššur with the silver of our tablet. I am willing to go to the River for you."" The Kanesh colony gave us (as witnesses)for these proceedings, and we gave our testimony before Aššur's dagger. "
99,328,1,IGI ku-ra-a DUMU ú-lá-a IGI en-um-a-šur DUMU ḫu-ra-ṣí,"Witnessed by Kuraya son of Ulaya, by Ennam-Aššur son of hurāṣī."""
100,328,2,,
101,343,0,8 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ku-pí-a DUMU šu-a-nim i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam il₅-qé ,Ikūn-piya son of Šu-Anum has received 8 minas of refined silver from the proceeds of Ušinalam's wool. 
102,343,1,IGI i-dí-ku-bi₄-im IGI ú-zu-bi₄-iš-ki-im a-ḫi-šu IGI en-na-sú-in,"Witnessed by Iddin-Kūbum, by Uzub-iškum his brother, by Enna-Suen."
103,343,2,,
104,366,0,i-sú-ri-ik a-na a-lim{ki} i-lá-ak-ma É-tí-šu ša bu-ri-im a-šar a-ni ša-lim-a-šùr wa-áš-bu-ni a-na tù-ud-ḫi-li-a a-ḫu tù-li a-na ší-mì-im i-dí-šu-nu a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-iš i-dí-ni-a-tí-ma ṭup-pá-am ší-bu-tí-ni IGI GÍR ša a-šùr ni-dí-in ,"As Issu-arik will go to the City, he sold his houses by the well, where at present Šalim-Aššur is living, to Tudhiliya the brother of Tuli. The Kanesh colony gave us for these proceedings, and we gave a tablet with our testimony before the dagger of Aššur. "
105,366,1,IGI sú-kà-lí-a DUMU a-mur-a-šùr IGI a-ku-za DUMU šu-a-nim IGI ú-ra-a DUMU ma-na-na,"Witnessed by Sukkalliya son of Amur-Aššur, by Akuza son of Šu-Anum, by Uraya son of Manana."
106,366,2,,
107,367,0,É šál-ma-a-šùr a-na a-wa-tim né-ru-ub-ma um-ma šál-ma-a-šùr-ma i-a-tí a-na bu-ru-uš-ḫa-dim i-na ma-ak-sú-im a-na ḫu-bu-ul ÌR a-bu-ša-lim ša-qá-lim i-ra-de₈-ú-ni a-ta 30 TÚG ku-ta-ni ù ANŠE ṣa-lá-ma-am ša ÌR tal-qé um-ma šu-be-lúm-ma ke-na ša ÌR-dí-a a-bu-ša-lim al-qé ša-lim-a-šur ša ni-iš a-lim{ki} úz-na-tí-ni il₅-pu-ut um-ma šál-ma-a-šur-ma a-šar ÌR a-na wa-ar-dí-kà lá i-tù-ru ma-a a-na wa-ar-dí-a i-tù-ar um-ma šu-be-lúm-ma šu-ma a-na ku-a-im i-tù-ar a-na TÚG.ḪI.A ù ANŠE a-za-za-kum a-na a-wa-tim a-ni-a-tim kà-ru-um kà-né-eš i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in ,"We entered Šalim-Aššur's house to settle the case, and Šalim-Aššur said: While they are going to lead me to Burušhaddum in fetters in order to pay the debt of the slave Abu-šalim, you on the other hand have taken 30 -textiles and a black donkey from the slave."" Šu-Bēlum answered: ""Yes, I have taken what belongs to my slave Abu-šalim."" Šalim-Aššur impressed on us what was sworn by the City, and Šalim-Aššur said: ""In case the slave does not raise claim against your slave, will he then raise claim against my slave?"" Šu-Bēlum answered: ""If he raises claim against yours, I shall guarantee for the textiles and the donkey."" The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. "
108,367,1,IGI ú-ra-a IGI ì-lí-dan IGI ma-nu-um-ba-lúm-a-šur,"Witnessed by Uraya, by Ilī-dan, by Mannum-balum-Aššur."""
109,367,2,,
110,370,0,56 ma-na KÙ.BABBAR i-na KÙ.BABBAR-áp a-šur-i-dí ú-ṣú-ur-ša-a-šur ù a-šur-DU₁₀ a-na ša-lim-a-šur iš-qú-lu-ma 4 ma-na KÙ.BABBAR i-ší-tám-ma ṭup-pá-am ša ú-ṣú-ur-ša-a-šur ù a-šur-DU₁₀ ša-lim-a-šur il₅-pu-ut-ma ṭup-pá-am ša 1 GÚ KÙ.BABBAR ša ḫu-bu-ul a-šur-i-dí DUMU sá-ta-a a-na ú-ṣú-ur-ša-a-šur ù a-šur-DU₁₀ ša-lim-a-šur ú-ší-ir ,"Uṣur-ša-Aššur and Aššur-ṭāb have paid 56 minas of silver from Aššur-idī's silver to Šalim-Aššur, but 4 minas of silver remain (unpaid), and Šalim-Aššur wrote a debt note for Uṣur-ša-Aššur and Aššur-ṭāb and released the (old) tablet concerning 1 talent of silver, the debt of Aššur-idī son of Sadaya to Uṣur-ša-Aššur and Aššur-ṭāb. "
111,370,1,IGI a-šur-i-mì-tí DUMU a-ta-a IGI a-da-da DUMU {d}IM.GAL ,"Witnessed by Aššur-imittī son of Ataya, by Adada son of Adad-rabi;"
112,370,2,§ PUZUR₄-tí-a-am-tim tap-pá-i-ni a-na a-wa-tim a-ni-a-tim kà-ru-um kà-ni-ìš ṣa-ḫe-er GAL i-dí-ni-a-tí-ma IGI GÍR ša a-šur ṭup-pá-am ni-dí-in a-da-da GÍR ša a-šur iṣ-ba-at-ma i-sá-a DUMU da-ga-ma-al-ki-im pì-šu iš-me, Puzur-Ti'amtum was our (absent) partner. The plenary assembly of the Kanesh colony gave for these proceedings and we gave the tablet before Aššur's dagger. Adada seized Aššur's dagger and Isaya son of Dagan-malkum heard his statement.
113,384,0,1 ma-na KÙ.BABBAR ṣa-ru-pá-am en-um-a-šur DUMU šál-ma-a-šur a-na be-a-lim a-na i-tur₄-DINGIR ù e-lá-lí DUMU me-er-e PUZUR₄-a-na i-dí-in KÙ.BABBAR šál-ma-am i-na e-ra-bi-šu-nu-ma i-na a-lim{ki} i-ša-qú-lu-ú KÙ.BABBAR i qá-qá-ad šál-mì-šu-nu i-na a-lim{ki} ù GÁN-lim ra-ki-is ITU.1.KAM ša sá-ra-tim li-mu-um ša qá-tí a-šur-na-da DUMU ili₅-bi-na-ni ,"Ennam-Aššur son of Šalim-Aššur has given 1 mina of refined silver as a working-capital to Itūr-ilī and Elāli, sons of Puzur-Anna. They will pay the correct amount of silver when they arrive from the City. They are jointly responsible for the silver, both in the City and abroad. Month Ša-sarrātim, eponymy after Aššur-nādā son of Ilī-binannī. "
114,384,1,IGI šu-bé-lim DUMU šu-IŠTAR IGI zu-ku-a DUMU a-šur-i-dí,"Witnessed by Šu-Bēlum son of Šu-Ištar, by Zukuwa son of Aššur-idī."
115,384,2,,
116,398,0,1 ma-na 10 GÍN KÙ.BABBAR i-ṣé-er i-dí-IŠTAR i-sú-rik₁₃ i-šu šu-ma 15 GÍN KÙ.BABBAR i-na a-lá-ki-a lá eš-ta-aq-lu a-na KÙ.BABBAR ù ṣí-ba-tí-šu ša-ki-li ú-u₄-me-a a-tù-wa-ar-šum i-ri-šum ,"Iddin-Ištar owes 1 mina 10 shekels of silver to Issu-arik. If he has not paid 15 shekels of silver when I arrive, then I shall raise claim against him for the silver and the accrued interest for the entire period. (Concerning) Irišum. "
117,398,1,IGI a-bu-um-DINGIR IGI ša-lim-a-šùr,"Witnessed by Abum-ilī, witnessed by Šalim-Aššur."
118,398,2,,
119,403,0,11.5 ma-na URUDU ší-ku-um i-ṣé-er sú-kà-li-im lu-zi i-šu iš-tù ITU.1.KAM áb-ša-ra-ni li-mu-um ku-bi-a-a ki-ma a-wa-at kà-ri-im ṣí-ib-tam ú-ṣa-áb ,"Sukkallum owes 11.5 minas of -copper to Luzi. Reckoned from the month Ab-šarrāni, eponymy Kūbiya, he must add interest in accordance with the rule of the colony. "
120,403,1,IGI ú-zu-a IGI i-dí-a-bi₄-im,"Witnessed by Uzuwa, by Iddin-abum."
121,403,2,,
122,421,0,a-na ší-im 17 ma-na AN.NA 8.5 GÍN.TA 2 ma-na KÙ.BABBAR-áp-šu ša a-dí-da i-dí-na-ni-ma a-na-ku a-na tí-me-el-ki-a a-ṣé-er a-lá-ḫi-im ú-šé-bi-lu-šu a-na-kam ni-kà-sí a-na-ku ù a-lá-ḫu-um ni-sí-ma iš-tù ší-im 3 TÚG ku-ta-ni ša bé-ú-lá-at a-šur-kà-ší-id i-dí-na-ni-ma 8 GÍN.TA áš-ku-nu-šu-ni lu ší-im 5 ma-na AN.NA-ki-šu ša iš-tí dan-a-šur <gap> mu-ṭá ù ša <gap> iṣ-ḫi-ir-ma 9 GÍN <gap> lu KÙ.BABBAR 4 GÍN ša a-šu-mì <gap> šu-um-šu ú-ṣa-ḫi-ru 1 ma-na 7.5 GÍN KÙ.BABBAR ṣa-ru-pá-am i li-bi a-la-ḫi-im en-nam-a-šùr i-dí-i ,"I and Ali-ahum settled accounts here concerning the price of 17 minas of tin at the rate 1:8.5 (its value in silver is 2 minas) that Adida gave to me and which I personally sent to Timelkiya to Ali-ahum: after he gave me the proceeds from 3 kutānu-textiles as Aššur-kāšid's working capital and I set down 8 shekels per piece for him, then both the proceeds from his 5 minas of tin that <gap> with Dan-Aššur <gap> the deficit <gap> was deducted and <gap> 9 shekels <gap> and some 4 shekels of silver that he deducted <gap> Ennam-Aššur set down 1 mina 7.5 shekels of refined silver as owed by Ali-ahum. "
123,421,1,IGI i-ri-ší-im DUMU a-mur-{d}UTU IGI šu-a-šur <gap> a-šur IGI šu-IŠTAR DUMU šu-ki-tim,"Witnessed by Erišum son of Amur-Šamaš, by Šu-Aššur son of <gap>-Aššur, by Šu-Ištar son of Šukkutum."
124,421,2,,
125,438,0,1 ku-ta-nu-um SIG₅ 1 ku-ta-num tár-dí-ú-um 1 ra-qú-tum 1 ša a-ki-dí-e ku-nu-ki ša šál-ma-a-šùr šé-ep-IŠTAR ù ša-lim-wa-ar-dí a-na a-lá-bi₄-im ù i-dí-a-šùr ip-qí-du ,"Šep-Ištar and Šalim-wardi have entrusted 1 kutanum of good quality, 1 kutanum of secondary quality, 1 thin textile, 1 Akkadian textile — under Šalim-Aššur's seal — to Ali-abum and Iddin-Assur. "
126,438,1,IGI bu-zu-a IGI DU₁₀-ṣí-lá-a-šùr,"Witnessed by Buzuwa, by Tab-sill-Aššur."
127,438,2,,
128,451,0,ṣú-ḫa-ru-ú a-sà-nim ša É ás-qú-dim ú pì-lá-aḫ-IŠTAR DUMU e-lá-ma ḫa-ra-nam iš-té-ni-iš i-li-ku-nim-ma i-na ḫu-ra-ma a-na É ku-bi-a iš-té-ni-iš e-ru-bu-ma ni-is-ḫa-tí-šu-nu É.GAL-lúm iš-té-ni-iš i-sú-ùḫ i-na wa-ar-ki-tim lu-qú-tum i-ṣí-bi-it-ma lu-qú-tám ša a-sà-nim É.GAL-lúm i-ta-ba-al AN.NA ša pí-lá-aḫ-IŠTAR É ku-bi-a ú-pá-zi-ru-ma i-na É ub-ri iš-lim-ma be-lá-num i-li-kam-ma ki-ma pí-lá-aḫ-IŠTAR im-ṣí-ma AN.NA il₅-qé ku-bi₄-ma a-na bé-lá-nim DUMU šu-a-šur AN.NA ip-qí-id um-ma bé-lá-num-ma ma-ṣa-ku a ma-lá ṭup-pí-im ša a-lim{ki} kà-ru-um ḫu-ra-ma ṣa-ḫe-er GAL i-dí-ni-a-tí-ma IGI GÍR ša a-šur ší-bu-tí-ni ni-dí-in ,"The servants of Asānum, who belongs to the house of Asqūdum, and Pilah-Ištar, son of Elamma, together went on a business trip and in hurama they together entered Kubiya's house and the palace levied the import-tax from them together. Afterwards merchandise was seized and the palace took away Asānum's merchandise. The tin that Pilah-Ištar had hidden in Kubiya's house, was saved in the lodging and when Belānum came he claimed the right to take the tin in Pilah-Ištar's name and Kubiya entrusted the tin to Bēlānum, the son of Šu-Aššur. Bēlānum declared: I take the responsibility!"" In accordance with the tablet of the City the plenary hurama colony made us available and we gave our testimony before Aššur's dagger. "
129,451,1,IGI a-šur-ša-du-ì-lí IGI ir-ma-a-šur DUMU a-šur-ma-lik IGI a-bu-ša-lim DUMU šu-IŠTAR,"Witnessed by Aššur-šadu-ilī, by Ir'am-Aššur, son of Aššūr-mālik, and by Abu-šalim, son of Šu-Ištar."""
130,451,2,,
131,452,0,<gap> ú-ṣa-áb ITU.KAM qá-ra-a-tim li-mu-um bu-zu-zu 20 ma-na KÙ.BABBAR i da-na-ma qá-tí a-ša-kà-an ,"<gap> month Qarra'ātum, eponymy Buzuzu. He will give me 20 minas of silver and I shall lay claim to that. "
132,452,1,IGI a-šur-GAL IGI a-šur-{d}UTU-ši IGI pí-lá-aḫ-a-šur ,"Witnessed by Aššur-rabi, by Aššur-šamšī, by Pilah-Aššur."
133,452,2,10 ma-na KÙ.BABBAR ṣa-ru-pu-um iš-tí PUZUR₄-a-na ni-a-im iš-tù-i-ša-qal ḫa-mu-uš-tim ša a-šur-ta-ak-lá-ku ù kà-sí-a a-na 30 ḫa-am-ša-tim šu-ma lá iš-qúl 0.5 GÍN.TA i-na ITU.KAM a-na 1 ma-na-im ṣí-ib-tám ú-ṣa-áb ITU.KAM té-i-na-tim li-mu-um a-mur-a-šur ," 10 minas of refined silver is owed by our own Puzur-Anna. Reckoned from the week of Aššur-taklāku and Kasiya he is to pay in 30 weeks. If he has not paid (in time), he will add interest at the rate 1.5 shekel per month per mina. Month Te'inātum, eponymy Amur-Aššur son of Karriya. "
134,452,3,IGI PUZUR₄-{d}IM DUMU i-dí-IŠTAR IGI du-um-qá-a DUMU kur-ub-a-a <gap> ,"Witnessed by Puzur-Adad son of Iddin-Ištar, by Dumqaya son of Kurub-Ištar."
135,452,4,§ mu-ḫu-ur-šu <gap> a-ṣé-er KÙ.BABBAR <gap> a-šur-ta-ak-lá-ku <gap> ak-lá-ku <gap>, § <gap> receive <gap> on to of the silver <gap> Aššur-taklāku <gap>
136,476,0,22 ma-na 10 GÍN KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er i-dí-a-bi₄-im a-šur-ma-lik i-šu a-na a-lá-ak šu-{d}EN.LÍL i-ša-qal šu-ma lá iš-qú-ul 1.5 GÍN.TA i-na ITU.KAM a-na ma-na-im ú-ṣa-áb ,"Iddin-abum owes 22 minas 10 shekels of refined silver to Aššur-malik. He is to pay before Šu-Illil arrives. If he has not paid (in time), he will add interest at the rate 1.5 shekel per month per mina. "
137,476,1,IGI a-šur-e-mu-qí IGI en-nam-a-šur DUMU me-na-a,"Witnessed by Aššur-emūqī, by Ennam-Aššur s. of Menaya."
138,476,2,,
139,477,0,2.5 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er PUZUR₄.IŠTAR DUMU dan-a-šur a-šur-iš-ta-kál i-šu ITU.KAM ku-zal-le li-mu-um a-šur-i-mì-tí ma-lá-ḫu-um a-na 3 ITU.KAM i-ša-qal šu-ma lá iš-qú-ul ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣa-áb KÙ.BABBAR a-le-e ni-na-mu-ru-ú i-ša-qal ,"Puzur-Ištar son of Dan-Aššur owes 2.5 minas of refined silver to Aššuriš-takal. Month Kuzallu, eponymy Aššur-imittī, the skipper. He is to pay within 3 months; if he has not paid (in time) he shall add interest according to the rule of the colony. He is to pay the silver wherever we meet. "
140,477,1,IGI ṣí-lu-šu-da-ga-an DUMU IŠTAR-pí-lá-aḫ IGI a-lá-ḫi-im DUMU ša-lim-a-šur,"Witnessed by Ṣilluš-Dagān son of Ištar-pilah, by Ali-ahum son of Šalim-Aššur."
141,477,2,,
142,487,0,15 ma-na URUDU ma-sí-a-am i-na áb-na-tí-ni i-na ṣé-er ú-na-bi₄ ú a-ší-a-at lu-zi i-šu iš-tù ḫa-mu-uš-tim ša a-mu-ru-um-ba-ni ú a-šur-na-da a-na 4 ḫa-am-ša-tim i-ša-qú-lu šu-ma lá iš-qú-lu ki-ma a-wa-at kà-ri-im ṣí-ib-tám ú-ṣú-bu i-na pu-ru-uš-ḫa-dim URUDU-am i-ša-qú-lu ITU.KAM ḫu-bu-ur li-mu-um i-dí-a-bu-um ,"Unabi and Ašiat owe 15 minas of washed copper, weighed with our stones, to Luzi. Reckoned from the week of Amurrum-bāni and Aššur-nādā they must pay within 4 weeks. If they have not paid (in time), they must add interest according to the rule of the colony. They must pay the copper in Purušhaddum. Month hubur, eponymy Iddin-abum. "
143,487,1,IGI i-dí-a-bi₄-im DUMU i-tur₄-DINGIR,Witnessed by Iddin-abum son of Itūr-ilī.
144,487,2,,
145,495,0,1.5 ma-na 2 GÍN i ṭup-pì-im lá-pì-it 1.8333 ma-na a qá-tí-a ta-dí ŠU.NÍGIN 3 ma-na šu-mì ku-ni-lim É kà-ri-im lá-pí-it i-5 ku-ta-ni TA ša É kà-ri-im i-dí-ú-ni 2 TÚG ša ku-ni-lúm ŠÀ.BA 0.5 TÚG i qá-tí ku-ni-lim ú-ṭá-ḫa ,"For 1 mina 32 shekels he has been registered on the tablet. 1.8333 mina you deposited as my share. In all 3.5 minas have been booked in Kūn-ilum's name in the colonial office. Of the 5 -textiles each? that they deposited in the colonial office, 2 pieces belong to Kūn-ilum, thereof I will transfer 0.5 textile from Kūn-ilum's share. "
146,495,1,IGI iš-ma-{d}IŠKUR IGI bu-za-zu,"Witnessed by Išme-Adad, by Buzāzu."
147,495,2,,
148,528,0,2 me-at 70 áb-na-am e-pí-iq ša ú-nu-qí-im ra-bi-tám i-ṣé-er ḫa-bu-a-la bu-li-na ù kà-lu-a en-nam-a-šur i-šu ú áb-na-am a-na bé-tí-šu i-ša-du-du-nim ,"habuala, Bulina and Kaluwa owe 270 stones <gap> large, to Ennam-Aššur and they must drag the stones to his house. "
149,528,1,IGI ni-ki-li-it-UḪ.ME DUMU a-ra-wa IGI PUZUR₄.IŠTAR DUMU a-šur-ta-ak-lá-ku IGI du-li-a IGI ku-ku-wa ,"Witnessed by Nikkilet, the priest, son of Arawa, by Puzur-Ištar son of Aššur-taklāku, by Duliya, by Kukuwa, the smith"
150,528,2,na-pá-ḫi-im,.
151,562,0,iš-tù en-um-a-šur me-tù-ú 2 ma-na 15 GÍN KÙ.BABBAR a-ba-ba ra-bi-ṣú-um il₅-qé ITU.KAM ku-zal-li li-mu-um en-na-sú-in DUMU šu-a-šur ,"After Ennam-Aššur died the attorney Ababa received 2 minas 15 shekels of silver. Month, eponymy Enna-Suen son of Šu-Aššur. "
152,562,1,IGI e-na-aḫ-DINGIR DUMU šu-a-šur IGI a-dí-da DUMU ÌR-ad-i-li-šu IGI id-na-a,"Witnessed by Enah-ilī son of Šu-Aššur, by Adida son of Warad-ilišu, by Idnaya."
153,562,2,,
154,571,0,10 ma-na KÙ.BABBAR ṣa-ru-pá-am a-mur-IŠTAR DUMU da-mu-ma i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam il₅-qé ,Amur-Ištar son of Damuma has received 10 minas of refined silver from the proceeds of Ušinalam's wool. 
155,571,1,IGI a-šùr-i-mì-tí DUMU du-dí-ki IGI tù-ur-a-šùr DUMU ú-zu-a IGI en-na-sú-in,"Witnessed by Aššur-imittī son of Dudiki, by Tūr-Aššur son of Uzuwa, by Enna-Suen."
156,571,2,, 
157,587,0,8 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu-ú KÙ.BABBAR ša DAM.GÀR a-na a-lim{ki} a-na ší-a-ma-tim ki-ma DAM.GÀR bé-lí-a DUMU DINGIR-ku-ru-ub a-na lá-qé-ep DUMU šu-a-šur i-dí-in-ma ŠÀ.BA ša 1 ma-na KÙ.BABBAR ší-ma-am ša a-ki-dí-e SIG₅ a-na ší-tí 7 ma-na KÙ.BABBAR KÙ.BABBAR TÚG ku-ta-ni SIG₅ DIRI-tim iš-tù ša 12 GÍN.TA KÙ.BABBAR ù ša-áp-li-iš lá-qé-ep iš-tù a-lim{ki} i-na kà-ni-iš ú-šé-lá-a-ma a-na DAM.GÀR ṣú-ba-tí lá-qé-ep DUMU šu-a-šur i-da-an GÁN-lam₅ a-na-nu-um ù a-lá-nu-um iš-tí tí-ir-tí-šu-ma ša lá-qé-ep a-šu-mì DAM.GÀR e-ti-iq ,"8 minas of refined siler - its import duty added, its transport tariff paid for - silver belonging to a merchant - Bēliya son of Ilī-kurub gave that on behalf of the merchant to Lā-qēp son of Šu-Aššur; out of that Lā-qēp must bring up from the City to Kanesh for 1 mina of silver, a purchase of good Akkadian textiles, for the rest, 7 minas of silver, extra-fine -textiles from 12 shekels of silver per piece or less, and Lā-qēp son of Šu-Aššur must give the textiles to the merchant. From here and from there (the shipment) goes overland in the name of the merchant together with Lā-qēp's own orders. "
